page|88
项目|附注|2019 年度|2018 年度
一、营业总收入||610,941,544.68|603,746,269.82
其中：营业收入||610,941,544.68|603,746,269.82
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||575,329,535.97|548,785,579.65
其中：营业成本||424,017,276.05|426,085,581.25
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||3,251,426.23|5,927,625.16
销售费用||63,032,876.28|54,448,139.90
管理费用||63,077,808.87|45,517,273.58
研发费用||15,761,745.77|14,455,154.37
财务费用||6,188,402.77|2,351,805.39
其中：利息费用||9,327,125.04|7,397,647.03
利息收入||2,110,484.61|1,440,221.15
page|89
加：其他收益||4,596,807.49|6,020,401.80
投资收益（损失以“－”号填列）||4,289,661.46|8,490,335.18
其中：对联营企业和合营企业的投资收益||4,271,954.10|6,046,441.80
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-246,617.56|-349,686.95
信用减值损失（损失以“-”号填列）||-405,690.57|
资产减值损失（损失以“-”号填列）||-139,438.93|-20,417,437.09
资产处置收益（损失以“－”号填列）||19,575,478.29|
三、营业利润（亏损以“－”号填列）||63,282,208.89|48,704,303.11
加：营业外收入||321,464.25|429,035.95
减：营业外支出||812,463.13|1,189,258.98
四、利润总额（亏损总额以“－”号填列）||62,791,210.01|47,944,080.08
减：所得税费用||11,922,849.61|14,381,286.82
五、净利润（净亏损以“－”号填列）||50,868,360.40|33,562,793.26
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||50,868,360.40|33,562,793.26
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||48,496,649.43|33,187,722.33
2.少数股东损益（净亏损以“-”号填列）||2,371,710.97|375,070.93
六、其他综合收益的税后净额||1,933,125.05|1,503,162.62
（一）归属母公司所有者的其他综合收益的税后净额||1,498,016.98|1,394,764.20
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||1,498,016.98|1,394,764.20
（1）权益法下可转损益的其他综合|||
page|90
收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||1,498,016.98|1,394,764.20
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||435,108.07|108,398.42
七、综合收益总额||52,801,485.45|35,065,955.88
（一）归属于母公司所有者的综合收益总额||49,994,666.41|34,582,486.53
（二）归属于少数股东的综合收益总额||2,806,819.04|483,469.35
八、每股收益：|||
（一）基本每股收益(元/股)||0.53|0.36
（二）稀释每股收益(元/股)||0.53|0.36
