page|95
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,627,215,931.35|910,384,982.95
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|60,119.97|1,365.00
收到其他与经营活动有关的现金|1,453,333,644.32|1,049,411,002.12
page|96
经营活动现金流入小计|3,080,609,695.64|1,959,797,350.07
购买商品、接受劳务支付的现金|423,578,372.23|294,465,486.15
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|124,079,915.86|101,169,109.35
支付的各项税费|43,698,649.69|40,106,887.39
支付其他与经营活动有关的现金|1,444,746,444.11|999,167,803.40
经营活动现金流出小计|2,036,103,381.89|1,434,909,286.29
经营活动产生的现金流量净额|1,044,506,313.75|524,888,063.78
二、投资活动产生的现金流量：||
收回投资收到的现金|684,001,002.67|1,545,385,396.26
取得投资收益收到的现金|13,438,813.83|18,527,228.69
处置固定资产、无形资产和其他长期资产收回的现金净额|60,838.00|
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|697,500,654.50|1,563,912,624.95
购建固定资产、无形资产和其他长期资产支付的现金|204,099,427.57|185,883,249.23
投资支付的现金|1,056,335,740.00|1,227,550,001.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|1,260,435,167.57|1,413,433,250.23
投资活动产生的现金流量净额|-562,934,513.07|150,479,374.72
三、筹资活动产生的现金流量：||
吸收投资收到的现金|8,478,060.00|
其中：子公司吸收少数股东投资|6,000,000.00|
page|97
收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|8,478,060.00|
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金|183,957,350.40|115,529,073.30
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|97,778,020.99|
筹资活动现金流出小计|281,735,371.39|115,529,073.30
筹资活动产生的现金流量净额|-273,257,311.39|-115,529,073.30
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|208,314,489.29|559,838,365.20
加：期初现金及现金等价物余额|1,541,777,695.21|981,939,330.01
六、期末现金及现金等价物余额|1,750,092,184.50|1,541,777,695.21
