page|84
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,034,020,393.74|2,361,153,588.84
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||2,987,676.73
收到其他与经营活动有关的现金||62,098,671.00|35,083,670.85
经营活动现金流入小计||3,096,119,064.74|2,399,224,936.42
购买商品、接受劳务支付的现金||2,339,074,353.53|1,862,320,174.50
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||125,422,670.45|83,640,790.28
支付的各项税费||182,623,289.25|153,819,220.06
支付其他与经营活动有关的现金||130,254,895.00|155,248,399.73
经营活动现金流出小计||2,777,375,208.23|2,255,028,584.57
经营活动产生的现金流量净额||318,743,856.51|144,196,351.85
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||2,367,208.78|5,951,489.16
page|85
处置固定资产、无形资产和其他长期资产收回的现金净额||6,842,944.48|6,343,192.72
处置子公司及其他营业单位收到的现金净额||780,021.55|
收到其他与投资活动有关的现金||50,000,000.00|100,000,000.00
投资活动现金流入小计||59,990,174.81|112,294,681.88
购建固定资产、无形资产和其他长期资产支付的现金||235,163,068.42|20,969,754.31
投资支付的现金||220,921,969.60|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||138,687,218.85
支付其他与投资活动有关的现金|||
投资活动现金流出小计||456,085,038.02|159,656,973.16
投资活动产生的现金流量净额||-396,094,863.21|-47,362,291.28
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||162,499,971.68
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||2,942,724,086.60|1,046,000,000.00
收到其他与筹资活动有关的现金||505,303,701.15|281,040,077.49
筹资活动现金流入小计||3,448,027,787.75|1,489,540,049.17
偿还债务支付的现金||1,116,700,000.00|678,000,000.00
分配股利、利润或偿付利息支付的现金||89,617,587.76|57,284,352.19
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||589,358,082.37|558,693,086.31
筹资活动现金流出小计||1,795,675,670.13|1,293,977,438.50
筹资活动产生的现金流量净额||1,652,352,117.62|195,562,610.67
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||1,575,001,110.92|292,396,671.24
加：期初现金及现金等价物余额||365,882,305.29|73,485,634.05
六、期末现金及现金等价物余额||1,940,883,416.21|365,882,305.29
