page|76
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||2,242,217,007.11|662,442,222.69
结算备付金|||
拆出资金|||
交易性金融资产|||50,105,074.66
衍生金融资产|||
应收票据||266,844,726.16|236,260,286.71
应收账款||2,024,109,873.56|1,721,842,942.63
应收款项融资||15,980,398.47|
预付款项||27,366,127.90|56,049,378.58
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||44,040,102.50|43,808,348.00
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||367,188,982.36|1,084,845,534.83
合同资产||884,468,814.59|
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||85,040,007.05|101,480,982.78
流动资产合计||5,957,256,039.70|3,956,834,770.88
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款||15,504,660.72|14,311,335.28
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产||32,865,955.12|32,865,955.12
投资性房地产|||
固定资产||588,773,943.80|585,272,279.95
在建工程||146,544,047.87|35,269,726.15
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||129,229,286.94|102,162,769.14
开发支出|||
商誉||1,464,311,101.90|1,464,311,101.90
长期待摊费用||9,185,555.62|186,165.25
递延所得税资产||49,186,008.58|51,714,891.09
其他非流动资产||192,695,994.64|103,277,098.00
page|77
非流动资产合计||2,628,296,555.19|2,389,371,321.88
资产总计||8,585,552,594.89|6,346,206,092.76
流动负债：|||
短期借款||1,311,145,530.94|896,771,724.97
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||287,722,290.01|316,493,267.35
应付账款||1,376,174,959.70|982,725,900.80
预收款项|||144,860,360.46
合同负债||39,700,719.04|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||28,462,845.02|13,143,130.50
应交税费||29,406,031.70|49,981,331.37
其他应付款||23,136,222.47|270,326,415.31
其中：应付利息||1,600,000.00|
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||8,888,260.90|
其他流动负债||113,662,627.41|68,402,032.54
流动负债合计||3,218,299,487.19|2,742,704,163.30
非流动负债：|||
保险合同准备金|||
长期借款||216,680,000.00|
应付债券||888,551,602.76|
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||177,029,536.43|246,116,905.36
长期应付职工薪酬|||
预计负债|||
递延收益||15,916,015.98|24,704,814.66
递延所得税负债||12,957,886.79|15,751,315.27
其他非流动负债|||
非流动负债合计||1,311,135,041.96|286,573,035.29
负债合计||4,529,434,529.15|3,029,277,198.59
所有者权益（或股东权益）：|||
实收资本（或股本）||375,580,271.00|268,310,822.00
其他权益工具||324,253,803.55|
其中：优先股|||
永续债|||
资本公积||2,314,008,153.72|2,416,288,841.69
减：库存股|||34,076,160.00
其他综合收益|||
page|78
专项储备|||
盈余公积||62,242,185.26|49,999,041.54
一般风险准备|||
未分配利润||980,033,652.21|613,024,316.08
归属于母公司所有者权益（或股东权益）合计||4,056,118,065.74|3,313,546,861.31
少数股东权益|||3,382,032.86
所有者权益（或股东权益）合计||4,056,118,065.74|3,316,928,894.17
负债和所有者权益（或股东权益）总计||8,585,552,594.89|6,346,206,092.76
