page|66
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,129,705,593.38|1,197,046,210.91
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、（七十八）|38,724,090.27|26,264,092.39
经营活动现金流入小计||1,168,429,683.65|1,223,310,303.30
购买商品、接受劳务支付的现金||936,959,695.28|931,361,718.14
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||91,136,707.75|105,826,627.16
支付的各项税费||32,408,202.66|45,488,919.97
支付其他与经营活动有关的现金|七、（七十八）|40,518,631.38|50,792,151.53
经营活动现金流出小计||1,101,023,237.07|1,133,469,416.80
经营活动产生的现金流量净额||67,406,446.58|89,840,886.50
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,710,843.37|
取得投资收益收到的现金||1,564,218.18|927,163.77
page|67
处置固定资产、无形资产和其他长期资产收回的现金净额||6,269.80|14,520.00
处置子公司及其他营业单位收到的现金净额||-3,560,036.46|9,690,050.00
收到其他与投资活动有关的现金|七、（七十八）||632,000,000.00
投资活动现金流入小计||721,294.89|642,631,733.77
购建固定资产、无形资产和其他长期资产支付的现金||27,963,591.65|28,143,103.13
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、（七十八）||632,000,000.00
投资活动现金流出小计||27,963,591.65|660,143,103.13
投资活动产生的现金流量净额||-27,242,296.76|-17,511,369.36
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,018,896,832.32|661,103,167.68
收到其他与筹资活动有关的现金|七、（七十八）|4,655,892.63|187,410,264.51
筹资活动现金流入小计||1,023,552,724.95|848,513,432.19
偿还债务支付的现金||822,500,000.00|739,000,000.00
分配股利、利润或偿付利息支付的现金||42,582,142.38|42,834,441.57
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、（七十八）|114,847,814.00|165,254,253.39
筹资活动现金流出小计||979,929,956.38|947,088,694.96
筹资活动产生的现金流量净额||43,622,768.57|-98,575,262.77
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||83,786,918.39|-26,245,745.63
加：期初现金及现金等价物余额||256,688,571.53|282,934,317.16
六、期末现金及现金等价物余额||340,475,489.92|256,688,571.53
