page|105
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,657,286,327.74|2,013,570,757.75
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|2,877,270.30|5,038,465.59
收到其他与经营活动有关的现金|87,220,489.37|79,224,134.62
经营活动现金流入小计|1,747,384,087.41|2,097,833,357.96
购买商品、接受劳务支付的现金|777,906,321.81|1,006,104,034.24
page|106
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|473,945,188.64|446,050,000.75
支付的各项税费|82,098,970.96|123,475,941.65
支付其他与经营活动有关的现金|321,480,223.17|306,765,835.23
经营活动现金流出小计|1,655,430,704.58|1,882,395,811.87
经营活动产生的现金流量净额|91,953,382.83|215,437,546.09
二、投资活动产生的现金流量：||
收回投资收到的现金|264,587,612.65|49,394,490.97
取得投资收益收到的现金|8,539,721.22|26,644,553.11
处置固定资产、无形资产和其他长期资产收回的现金净额|637,257.76|296,994.59
处置子公司及其他营业单位收到的现金净额|150,161,680.60|52,076,221.79
收到其他与投资活动有关的现金||12,163,882.35
投资活动现金流入小计|423,926,272.23|140,576,142.81
购建固定资产、无形资产和其他长期资产支付的现金|188,002,668.10|166,944,967.37
投资支付的现金|102,670,000.00|89,767,713.89
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|-373,106.83|707,254,120.00
支付其他与投资活动有关的现金|2,800,000.00|
投资活动现金流出小计|293,099,561.27|963,966,801.26
投资活动产生的现金流量净额|130,826,710.96|-823,390,658.45
三、筹资活动产生的现金流量：||
吸收投资收到的现金||930,000.00
其中：子公司吸收少数股东投资收到的现金||930,000.00
取得借款收到的现金|660,427,223.11|1,249,091,940.54
page|107
收到其他与筹资活动有关的现金|286,818,050.03|379,174,000.00
筹资活动现金流入小计|947,245,273.14|1,629,195,940.54
偿还债务支付的现金|1,130,404,079.20|701,006,298.87
分配股利、利润或偿付利息支付的现金|87,947,735.98|76,291,930.66
其中：子公司支付给少数股东的股利、利润||67,683.73
支付其他与筹资活动有关的现金|134,201,141.07|138,188,152.44
筹资活动现金流出小计|1,352,552,956.25|915,486,381.97
筹资活动产生的现金流量净额|-405,307,683.11|713,709,558.57
四、汇率变动对现金及现金等价物的影响||-71,722.39
五、现金及现金等价物净增加额|-182,527,589.32|105,684,723.82
加：期初现金及现金等价物余额|440,464,732.40|334,780,008.58
六、期末现金及现金等价物余额|257,937,143.08|440,464,732.40
