page|52
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|四(1)|11,741,355,617.27|11,815,417,854.15
结算备付金|||
拆出资金|||
交易性金融资产|四(2)|8,475,444.27|-
衍生金融资产|||
应收票据|四(4)、八(6)(a)|1,301,599,159.42|2,104,414,313.26
应收账款|四(5)、八(6)(a)|3,833,034,674.20|3,075,909,779.60
应收款项融资|四(6)、八(6)(a)|11,492,560.87|39,956,876.66
预付款项|四(7)、八(6)(a)|1,904,002,774.59|1,542,146,438.07
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|四(8)、八(6)(a)|310,877,357.64|266,477,332.44
其中：应收利息||67,149,199.70|48,183,115.78
应收股利||43,309,800.00|28,271,280.00
买入返售金融资产|||
存货|四(9)|9,381,861,037.89|9,250,267,372.46
合同资产|四(10)、八(6)(a)|1,817,476,759.73|1,418,588,703.78
持有待售资产|||
一年内到期的非流动资产|四(12)|17,930,601.54|8,338,040.31
其他流动资产|四(13)|191,766,526.50|159,005,820.06
流动资产合计||30,519,872,513.92|29,680,522,530.79
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|四(16)|1,365,422.18|18,571,640.57
长期股权投资|四(18)|3,271,794,449.56|3,317,245,190.58
其他权益工具投资|||
其他非流动金融资产|四(17)|306,246,664.17|275,215,895.08
投资性房地产|四(20)|76,281,299.57|80,584,847.81
固定资产|四(21)|1,825,316,447.90|1,687,100,140.47
在建工程|四(22)|66,582,884.03|279,219,730.77
生产性生物资产|||
油气资产|||
使用权资产|四(25)|100,934,900.30|81,515,290.45
无形资产|四(26)|337,954,413.72|349,700,135.18
开发支出|||
商誉|||
长期待摊费用|四(29)|1,264,722.52|2,815,184.64
page|53
递延所得税资产|四(30)|533,834,715.49|397,708,889.62
其他非流动资产|四(31)|170,175,983.00|1,591,566.08
非流动资产合计||6,691,751,902.44|6,491,268,511.25
资产总计||37,211,624,416.36|36,171,791,042.04
流动负债：|||
短期借款|四(33)|40,558,212.00|39,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|四(36)、八(6)(b)|176,448,179.69|179,810,866.48
应付账款|四(37)、八(6)(b)|3,817,090,716.56|3,247,845,633.02
预收款项|||
合同负债|四(39)、八(6)(b)|15,647,598,357.61|15,292,728,074.24
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|四(40)|905,490,365.21|912,846,635.29
应交税费|四(41)|206,914,850.89|197,388,103.28
其他应付款|四(42)、八(6)(b)|1,246,652,297.11|1,446,842,232.73
其中：应付利息|||
应付股利||183,501.92|134,877,674.26
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|四(44)|29,666,448.99|28,898,702.72
其他流动负债|四(45)|78,109,462.25|75,715,638.75
流动负债合计||22,148,528,890.31|21,421,075,886.51
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|四(48)|49,461,631.16|31,051,485.91
长期应付款||143,000.00|143,000.00
长期应付职工薪酬|四(50)|92,650,791.82|95,016,156.48
预计负债|||
递延收益|四(52)|220,362,598.42|180,473,253.90
递延所得税负债|四(30)|64,695,194.89|57,111,901.12
其他非流动负债|||
非流动负债合计||427,313,216.29|363,795,797.41
负债合计||22,575,842,106.60|21,784,871,683.92
所有者权益（或股东权益）：|||
实收资本（或股本）|四(54)|1,022,739,308.00|1,022,739,308.00
其他权益工具|||
其中：优先股|||
page|54
永续债|||
资本公积|四(56)|1,942,203,906.23|1,942,203,906.23
减：库存股|||
其他综合收益|四(58)|-|-229,261.07
专项储备||6,840,550.26|8,117,107.22
盈余公积|四(60)|1,320,646,920.66|1,320,646,920.66
一般风险准备|||
未分配利润|四(61)|8,022,285,873.61|7,634,929,318.08
归属于母公司所有者权益（或股东权益）合计||12,314,716,558.76|11,928,407,299.12
少数股东权益||2,321,065,751.00|2,458,512,059.00
所有者权益（或股东权益）合计||14,635,782,309.76|14,386,919,358.12
负债和所有者权益（或股东权益）总计||37,211,624,416.36|36,171,791,042.04
