page|116
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||372,772,786.04|474,222,889.16
page|117
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,681,645.82|1,159,326.65
收到其他与经营活动有关的现金||19,385,668.68|22,453,020.65
经营活动现金流入小计||393,840,100.54|497,835,236.46
购买商品、接受劳务支付的现金||309,484,445.53|338,758,475.34
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||64,524,966.22|52,447,861.24
支付的各项税费||21,017,355.38|14,525,616.56
支付其他与经营活动有关的现金||16,861,759.73|17,295,027.51
经营活动现金流出小计||411,888,526.86|423,026,980.65
经营活动产生的现金流量净额||-18,048,426.32|74,808,255.81
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||9,500.00|134,690.27
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||9,500.00|134,690.27
page|118
购建固定资产、无形资产和其他长期资产支付的现金||2,023,863.89|4,048,996.51
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||744,000,000.00|
投资活动现金流出小计||746,023,863.89|4,048,996.51
投资活动产生的现金流量净额||-746,014,363.89|-3,914,306.24
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||864,427,180.82|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||30,000,000.00|40,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||894,427,180.82|40,000,000.00
偿还债务支付的现金||30,000,000.00|90,000,000.00
分配股利、利润或偿付利息支付的现金||291,955.30|1,943,278.36
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||19,352,569.42|2,982,000.00
筹资活动现金流出小计||49,644,524.72|94,925,278.36
筹资活动产生的现金流量净额||844,782,656.10|-54,925,278.36
四、汇率变动对现金及现金等价物的影响||-324,321.75|-928,030.49
五、现金及现金等价物净增加额||80,395,544.14|15,040,640.72
加：期初现金及现金等价物余额||46,401,334.26|31,360,693.54
六、期末现金及现金等价物余额||126,796,878.40|46,401,334.26
