page|117
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,602,233,727.44|1,303,296,255.39
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||33,932.79|
收到其他与经营活动有关的现金||79,744,108.86|49,391,615.86
经营活动现金流入小计||1,682,011,769.09|1,352,687,871.25
购买商品、接受劳务支付的现金||434,004,457.09|294,151,415.42
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||337,461,235.98|281,629,380.66
支付的各项税费||171,052,873.06|83,151,906.55
支付其他与经营活动有关的现金||553,866,611.46|457,093,525.23
经营活动现金流出小计||1,496,385,177.59|1,116,026,227.86
经 营 活动 产生 的 现金 流量净额||185,626,591.50|236,661,643.39
二、投资活动产生的现金流量：|||
page|118
收回投资收到的现金||196,000,000.00|141,750,000.00
取得投资收益收到的现金||1,075,587.30|745,944.96
处置固定资产、无形资产和其他长期资产收回的现金净额||62,127.58|37,553.00
处置子公司及其他营业单位收到的现金净额||14,314,012.81|
收到其他与投资活动有关的现金||147,000,000.00|3,349,912.25
投资活动现金流入小计||358,451,727.69|145,883,410.21
购建固定资产、无形资产和其他长期资产支付的现金||184,710,888.79|167,762,175.87
投资支付的现金||283,293,900.00|150,838,001.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||108,519,715.15|
支付其他与投资活动有关的现金||11,955,330.58|1,429,653.23
投资活动现金流出小计||588,479,834.52|320,029,830.10
投 资 活动 产生 的 现金 流量净额||-230,028,106.83|-174,146,419.89
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||12,574,000.00|51,846,000.00
其中：子公司吸收少数股东投资收到的现金||12,574,000.00|51,846,000.00
取得借款收到的现金||530,407,260.00|459,282,900.00
收到其他与筹资活动有关的现金||-|3,700,000.00
筹资活动现金流入小计||542,981,260.00|514,828,900.00
偿还债务支付的现金||490,335,426.00|326,393,762.79
分配股利、利润或偿付利息支付的现金||55,028,332.35|70,885,141.79
其中：子公司支付给少数股东的股利、利润||8,206,500.00|2,335,500.00
支付其他与筹资活动有关的现金||11,746,060.20|16,316,889.99
筹资活动现金流出小计||557,109,818.55|413,595,794.57
筹 资 活动 产生 的 现金 流量净额||-14,128,558.55|101,233,105.43
四、汇率变动对现金及现金等价物的影响||0.02|
五、现金及现金等价物净增加额||-58,530,073.86|163,748,328.93
加：期初现金及现金等价物余额||315,258,947.92|151,510,618.99
六、期末现金及现金等价物余额||256,728,874.06|315,258,947.92
