page|101
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,499,125,967.70|6,965,893,227.81
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,897,797.25|2,084,335.54
收到其他与经营活动有关的现金|七、（五十一）|178,211,347.22|157,570,517.75
经营活动现金流入小计||8,679,235,112.17|7,125,548,081.10
购买商品、接受劳务支付的现金||1,014,690,600.95|851,592,723.24
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||921,862,460.07|824,687,617.51
page|102
支付的各项税费||1,178,487,535.68|928,388,655.34
支付其他与经营活动有关的现金|七、（五十一）|3,669,865,122.49|2,739,187,921.68
经营活动现金流出小计||6,784,905,719.19|5,343,856,917.77
经营活动产生的现金流量净额||1,894,329,392.98|1,781,691,163.33
二、投资活动产生的现金流量：|||
收回投资收到的现金||4,352,040,539.89|673,000,000.00
取得投资收益收到的现金||49,114,322.61|7,601,631.64
处置固定资产、无形资产和其他长期资产收回的现金净额||794,079.45|1,540,220.93
处置子公司及其他营业单位收到的现金净额|||35,500,000.00
收到其他与投资活动有关的现金|||
投资活动现金流入小计||4,401,948,941.95|717,641,852.57
购建固定资产、无形资产和其他长期资产支付的现金||248,316,219.51|429,626,646.60
投资支付的现金||4,826,930,603.18|1,769,162,650.40
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||5,075,246,822.69|2,198,789,297.00
投资活动产生的现金流量净额||-673,297,880.74|-1,481,147,444.43
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||50,000,000.00|1,404,999,983.48
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||50,000,000.00|1,404,999,983.48
偿还债务支付的现金||849.70|172.51
分配股利、利润或偿付利息支付的现金||409,374,182.84|1,008,794,575.52
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、（五十一）|1,816,869.43|22,407,542.79
筹资活动现金流出小计||411,191,901.97|1,031,202,290.82
筹资活动产生的现金流量净额||-361,191,901.97|373,797,692.66
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||859,839,610.27|674,341,411.56
加：期初现金及现金等价物余额||2,959,156,601.04|2,284,815,189.48
六、期末现金及现金等价物余额||3,818,996,211.31|2,959,156,601.04
