page|81
项目|2019 年度|2018 年度
一、营业总收入|347,884,546.01|278,633,101.59
其中：营业收入|347,884,546.01|278,633,101.59
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|290,736,458.62|243,808,428.74
其中：营业成本|226,578,500.24|192,827,569.10
page|82
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|3,219,120.95|2,682,695.06
销售费用|14,361,708.20|12,371,980.12
管理费用|30,360,224.60|21,880,001.87
研发费用|16,741,503.15|14,921,614.30
财务费用|-524,598.52|-875,431.71
其中：利息费用|376,483.10|103,642.77
利息收入|922,470.59|1,012,970.61
加：其他收益|3,556,782.98|892,666.03
投资收益（损失以“－”号填列）|109,342.50|7,391,428.57
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|4,783,922.88|
信用减值损失（损失以“-”号填列）|-862,495.46|
资产减值损失（损失以“-”号填列）||-215,899.27
资产处置收益（损失以“-”号填列）|-52,610.52|13,188.35
三、营业利润（亏损以“－”号填列）|64,683,029.77|42,906,056.53
加：营业外收入|152,462.30|430,444.80
减：营业外支出|108,067.16|41,901.75
page|83
四、利润总额（亏损总额以“－”号填列）|64,727,424.91|43,294,599.58
减：所得税费用|9,784,055.72|5,356,015.86
五、净利润（净亏损以“－”号填列）|54,943,369.19|37,938,583.72
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|54,943,369.19|37,938,583.72
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|54,943,369.19|37,938,583.72
2.少数股东损益||
六、其他综合收益的税后净额|635,093.34|
归属母公司所有者的其他综合收益的税后净额|635,093.34|
（一）不能重分类进损益的其他综合收益|635,093.34|
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|635,093.34|
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
page|84
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额||
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|55,578,462.53|37,938,583.72
归属于母公司所有者的综合收益总额|55,578,462.53|37,938,583.72
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|0.65|0.45
（二）稀释每股收益|0.65|0.45
