page|113
项目|附注|2021 年度|2020 年度
一、营业总收入||2,909,533,795.25|2,346,514,155.75
其中：营业收入||2,909,533,795.25|2,346,514,155.75
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,209,066,565.55|1,837,873,886.87
其中：营业成本||1,272,284,582.69|1,081,538,291.34
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||33,749,576.54|30,742,912.43
销售费用|||
管理费用||177,123,687.85|142,994,491.82
研发费用||20,489,050.65|4,907,215.16
财务费用||705,419,667.82|577,690,976.12
其中：利息费用||713,194,335.06|583,702,381.75
利息收入||9,342,328.71|7,075,882.06
加：其他收益||7,806,405.73|3,245,664.70
投资收益（损失以“－”号填列）||181,020,663.06|184,147,509.48
其中：对联营企业和合营企业的投资收益||160,060,194.49|134,256,798.22
page|114
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||5,674,067.66|941,536.90
信用减值损失（损失以“-”号填列）||-141,222,576.35|-89,794,335.14
资产减值损失（损失以“-”号填列）||-4,333,694.66|-1,864,874.19
资产处置收益（损失以“－”号填列）||-1,500.71|37,822.59
三、营业利润（亏损以“－”号填列）||749,410,594.43|605,353,593.22
加：营业外收入||65,273,145.90|7,343,246.99
减：营业外支出||2,105,930.24|4,014,882.85
四、利润总额（亏损总额以“－”号填列）||812,577,810.09|608,681,957.36
减：所得税费用||116,085,848.11|83,828,976.76
五、净利润（净亏损以“－”号填列）||696,491,961.98|524,852,980.60
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||696,491,961.98|524,852,980.60
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||454,958,780.04|283,720,342.37
2.少数股东损益（净亏损以“-”号填列）||241,533,181.94|241,132,638.23
六、其他综合收益的税后净额||-7,241.27|1,030.31
（一）归属母公司所有者的其他综合收益的税后净额||-7,241.27|1,030.31
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-7,241.27|1,030.31
（1）权益法下可转损益的其他综||-7,241.27|1,030.31
page|115
合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||696,484,720.71|524,854,010.91
（一）归属于母公司所有者的综合收益总额||454,951,538.77|283,721,372.68
（二）归属于少数股东的综合收益总额||241,533,181.94|241,132,638.23
八、每股收益：|||
（一）基本每股收益(元/股)||0.23|0.15
（二）稀释每股收益(元/股)|||
