page|59
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,985,764,769.08|2,531,710,712.94
收到的税费返还||51,131,656.24|
收到其他与经营活动有关的现金|七、78|133,188,916.92|117,108,453.26
经营活动现金流入小计||3,170,085,342.24|2,648,819,166.20
购买商品、接受劳务支付的现金||1,382,582,593.38|1,179,035,564.16
支付给职工及为职工支付的现金||205,141,354.49|171,136,056.59
支付的各项税费||35,465,564.60|60,042,461.06
支付其他与经营活动有关的现金|七、78|143,682,152.76|115,710,645.29
经营活动现金流出小计||1,766,871,665.23|1,525,924,727.10
经营活动产生的现金流量净额||1,403,213,677.01|1,122,894,439.10
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
page|60
取得投资收益收到的现金||10,500,000.00|24,500,000.00
处置固定资产、无形资产和其他长期资产收回的现金净额||3,028,412.20|1,672,241.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78||2,381,718.77
投资活动现金流入小计||13,528,412.20|28,553,959.77
购建固定资产、无形资产和其他长期资产支付的现金||1,754,315,496.28|558,053,020.67
投资支付的现金|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,754,315,496.28|558,053,020.67
投资活动产生的现金流量净额||-1,740,787,084.08|-529,499,060.90
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,769,810,982.91|
取得借款收到的现金||1,093,492,945.90|300,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||2,863,303,928.81|300,000,000.00
偿还债务支付的现金||1,895,992,945.90|420,000,000.00
分配股利、利润或偿付利息支付的现金||142,105,985.28|119,981,209.59
支付其他与筹资活动有关的现金|七、78|5,167,737.10|
筹资活动现金流出小计||2,043,266,668.28|539,981,209.59
筹资活动产生的现金流量净额||820,037,260.53|-239,981,209.59
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额|七、79|482,463,853.46|353,414,168.61
加：期初现金及现金等价物余额|七、79|700,418,875.62|347,004,707.01
六、期末现金及现金等价物余额|七、79|1,182,882,729.08|700,418,875.62
