page|76
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,979,308,855.15|2,219,823,382.26
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||8,952,278.89|204,397.57
收到其他与经营活动有关的现金||135,226,595.12|181,315,095.09
经营活动现金流入小计||3,123,487,729.16|2,401,342,874.92
购买商品、接受劳务支付的现金||1,370,669,550.06|918,175,142.45
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||579,755,185.63|503,922,416.84
支付的各项税费||194,855,719.22|140,277,967.99
支付其他与经营活动有关的现金||269,266,216.66|185,786,289.85
经营活动现金流出小计||2,414,546,671.57|1,748,161,817.13
经营活动产生的现金流||708,941,057.59|653,181,057.79
page|77
量净额|||
二、投资活动产生的现金流量：|||
收回投资收到的现金||424,405,388.42|
取得投资收益收到的现金||7,925,808.21|16,805,755.07
处置固定资产、无形资产和其他长期资产收回的现金净额||498,429.89|6,188,447.79
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||16,650,000.00
投资活动现金流入小计||432,829,626.52|39,644,202.86
购建固定资产、无形资产和其他长期资产支付的现金||338,274,137.30|441,771,821.13
投资支付的现金||3,548,469.83|57,793,450.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||16,003,558.26|
支付其他与投资活动有关的现金||550,000,000.00|
投资活动现金流出小计||907,826,165.39|499,565,271.13
投资活动产生的现金流量净额||-474,996,538.87|-459,921,068.27
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||138,475,086.00|
其中：子公司吸收少数股东投资收到的现金||27,000,000.00|
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||138,475,086.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||247,408,739.25|242,641,641.75
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||1,585,941.60|51,916,080.67
筹资活动现金流出小计||248,994,680.85|294,557,722.42
筹资活动产生的现金流量净额||-110,519,594.85|-294,557,722.42
四、汇率变动对现金及现金等价物的影响||7,632.82|25,866.47
五、现金及现金等价物净增加额||123,432,556.69|-101,271,866.43
加：期初现金及现金等价物余额||1,079,740,112.61|1,181,011,979.04
六、期末现金及现金等价物余额||1,203,172,669.30|1,079,740,112.61
