page|90
项目|附注|2021 年度|2020 年度
一、营业总收入||489,755,358.90|286,806,988.65
其中：营业收入||489,755,358.90|286,806,988.65
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||346,025,722.28|165,966,486.22
其中：营业成本||282,377,995.48|115,528,046.57
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||2,790,663.97|2,229,931.16
销售费用||20,943,450.91|16,226,912.71
管理费用||21,517,819.10|16,900,677.40
研发费用||23,197,509.95|16,344,430.17
财务费用||-4,801,717.13|-1,263,511.79
其中：利息费用||1,122.04|
利息收入||5,342,469.07|1,421,788.59
加：其他收益||9,840,391.74|10,236,685.38
投资收益（损失以“－”号填列）||2,847,994.41|
其中：对联营企业和合营企业的投资收益||2,847,994.41|
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||3,413,388.10|
信用减值损失（损失以“-”号填列）||-16,016,965.85|-7,525,509.64
page|91
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）|||926.41
三、营业利润（亏损以“－”号填列）||143,814,445.02|123,552,604.58
加：营业外收入|||57,500.00
减：营业外支出||1,165.70|195,369.87
四、利润总额（亏损总额以“－”号填列）||143,813,279.32|123,414,734.71
减：所得税费用||16,650,705.81|16,626,006.71
五、净利润（净亏损以“－”号填列）||127,162,573.51|106,788,728.00
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||127,162,573.51|106,788,728.00
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||117,618,137.99|95,739,268.21
2.少数股东损益（净亏损以“-”号填列）||9,544,435.52|11,049,459.79
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
page|92
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||127,162,573.51|106,788,728.00
（一）归属于母公司所有者的综合收益总额||117,618,137.99|95,739,268.21
（二）归属于少数股东的综合收益总额||9,544,435.52|11,049,459.79
八、每股收益：|||
（一）基本每股收益(元/股)||0.86|0.94
（二）稀释每股收益(元/股)||0.86|0.94
