page|66
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,446,464,443.91|897,757,802.15
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
page|67
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||23,292,216.63|19,388,830.66
收到其他与经营活动有关的现金|七、78|146,076,103.03|46,820,605.59
经营活动现金流入小计||1,615,832,763.57|963,967,238.40
购买商品、接受劳务支付的现金||843,027,449.07|435,774,619.85
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||278,720,233.90|199,172,311.56
支付的各项税费||108,928,641.03|67,584,511.02
支付其他与经营活动有关的现金|七、78|219,995,309.99|154,494,829.35
经营活动现金流出小计||1,450,671,633.99|857,026,271.78
经营活动产生的现金流量净额||165,161,129.58|106,940,966.62
二、投资活动产生的现金流量：|||
收回投资收到的现金||619,457,642.71|189,904,239.33
取得投资收益收到的现金||3,030,377.68|26,668,211.23
处置固定资产、无形资产和其他长期资产收回的现金净额||11,316,780.01|8,430,714.03
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||633,804,800.40|225,003,164.59
购建固定资产、无形资产和其他长期资产支付的现金||85,642,592.02|69,303,933.61
投资支付的现金||845,875,578.78|222,776,997.28
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|七、79|161,480,000.00|224,993,605.73
支付其他与投资活动有关的现金|七、78|10,000,000.00|
投资活动现金流出小计||1,102,998,170.80|517,074,536.62
投资活动产生的现金流量净额||-469,193,370.40|-292,071,372.03
page|68
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||3,820,000.00|8,100,000.00
其中：子公司吸收少数股东投资收到的现金||3,820,000.00|8,100,000.00
取得借款收到的现金||1,098,467,310.00|667,889,966.67
收到其他与筹资活动有关的现金|七、78|37,221,444.45|
筹资活动现金流入小计||1,139,508,754.45|675,989,966.67
偿还债务支付的现金||685,313,810.00|427,199,800.00
分配股利、利润或偿付利息支付的现金||52,595,993.15|45,870,038.46
其中：子公司支付给少数股东的股利、利润|||750,000.00
支付其他与筹资活动有关的现金|七、78|16,080,000.00|28,807,665.64
筹资活动现金流出小计||753,989,803.15|501,877,504.10
筹资活动产生的现金流量净额||385,518,951.30|174,112,462.57
四、汇率变动对现金及现金等价物的影响||-2,539,075.04|673,256.29
五、现金及现金等价物净增加额||78,947,635.44|-10,344,686.55
加：期初现金及现金等价物余额||175,002,272.22|185,346,958.77
六、期末现金及现金等价物余额|七、79|253,949,907.66|175,002,272.22
