page|67
项目|附注|2021 年度|2020 年度
一、营业总收入||135,075,661.61|120,843,046.26
其中：营业收入|七、61|135,075,661.61|120,843,046.26
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||323,338,127.38|290,141,009.78
其中：营业成本|七、61|93,994,167.09|86,159,323.35
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|3,177,606.13|2,933,071.47
销售费用|七、63|6,557,262.05|5,111,342.80
管理费用|七、64|103,605,886.97|98,742,113.43
研发费用|七、65|5,012,852.67|4,881,646.97
财务费用|七、66|110,990,352.47|92,313,511.76
其中：利息费用||108,887,000.04|92,509,242.47
利息收入||7,538,092.48|7,282,953.27
加：其他收益|七、67|588,172.39|17,633,173.07
投资收益（损失以“－”号填列）|七、68|225,251,853.06|859,841,366.05
其中：对联营企业和合营企业的投资收益||128,711,138.85|44,380,468.58
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|68
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|581,814,992.72|-209,075,109.17
信用减值损失（损失以“-”号填列）|七、71|1,931,802.75|8,744,818.59
资产减值损失（损失以“-”号填列）|七、72|-1,088,194.12|-46,496,891.68
资产处置收益（损失以“－”号填列）|七、73|289,698.93|
三、营业利润（亏损以“－”号填列）||620,525,859.96|461,349,393.34
加：营业外收入|七、74|98,885.13|659,451.43
减：营业外支出|七、75|24,959.91|525,796.37
四、利润总额（亏损总额以“－”号填列）||620,599,785.18|461,483,048.40
减：所得税费用|七、76|101,532,166.39|123,279,574.19
五、净利润（净亏损以“－”号填列）||519,067,618.79|338,203,474.21
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||519,067,618.79|338,203,474.21
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||509,159,531.45|334,969,891.59
2.少数股东损益（净亏损以“-”号填列）||9,908,087.34|3,233,582.62
六、其他综合收益的税后净额||-8,185,931.12|-39,171,878.39
（一）归属母公司所有者的其他综合收益的税后净额|七、77|-8,185,931.12|-39,171,878.39
1．不能重分类进损益的其他综合收益||-603,783.74|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益||-603,783.74|
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-7,582,147.38|-39,171,878.39
（1）权益法下可转损益的其他综合收益||6,182,737.90|-6,182,249.75
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
page|69
（6）外币财务报表折算差额||-13,764,885.28|-32,989,628.64
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||510,881,687.67|299,031,595.82
（一）归属于母公司所有者的综合收益总额||500,973,600.33|295,798,013.20
（二）归属于少数股东的综合收益总额||9,908,087.34|3,233,582.62
八、每股收益：|||
（一）基本每股收益(元/股)||0.68|0.45
（二）稀释每股收益(元/股)||0.68|0.45
