page|63
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||402,239,831.50|320,303,820.86
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据||122,830,275.49|105,921,753.20
应收账款||532,828,755.01|709,285,073.26
应收款项融资||267,309,327.77|46,463,608.60
预付款项||171,356,223.09|21,360,871.16
应收保费|||
page|64
应收分保账款|||
应收分保合同准备金|||
其他应收款||34,505,558.99|19,198,732.62
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||246,019,478.98|224,222,149.13
合同资产||565,430,337.20|519,407,181.79
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||28,818,111.26|18,443,970.67
流动资产合计||2,371,337,899.29|1,984,607,161.29
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||306,538,786.04|262,934,343.45
其他权益工具投资||3,810,000.00|4,140,000.00
其他非流动金融资产|||
投资性房地产||19,739,197.56|21,399,912.36
固定资产||37,419,893.48|39,577,525.67
在建工程||56,831,874.94|94,820,922.07
生产性生物资产|||
油气资产|||
使用权资产||8,036,352.04|
无形资产||119,266,702.64|81,819,553.89
开发支出|||
商誉||155,266,639.23|155,266,639.23
长期待摊费用||1,318,423.31|1,363,837.24
递延所得税资产||116,173,519.55|118,042,685.41
其他非流动资产|||17,500,000.00
非流动资产合计||824,401,388.79|796,865,419.32
资产总计||3,195,739,288.08|2,781,472,580.61
流动负债：|||
短期借款||567,200,000.00|729,850,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||367,514,657.15|324,984,546.25
应付账款||676,928,782.96|714,619,661.58
预收款项|||
合同负债||746,183,131.99|111,869,911.63
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
page|65
应付职工薪酬||46,547,124.54|39,978,689.78
应交税费||10,922,492.12|10,858,483.52
其他应付款||29,446,360.46|31,424,301.02
其中：应付利息||992,306.10|1,059,210.70
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||5,243,171.80|
其他流动负债||65,367,241.99|172,556,662.85
流动负债合计||2,515,352,963.01|2,136,142,256.63
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债||2,000,548.79|
长期应付款|||
长期应付职工薪酬|||
预计负债|||4,334,538.27
递延收益|||
递延所得税负债||1,490,216.62|2,908,985.13
其他非流动负债|||
非流动负债合计||3,490,765.41|7,243,523.40
负债合计||2,518,843,728.42|2,143,385,780.03
所有者权益（或股东权益）：|||
实收资本（或股本）||490,298,992.00|490,298,992.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||281,973,698.61|281,689,310.99
减：库存股|||
其他综合收益||2,142,000.00|2,422,500.00
专项储备|||
盈余公积||55,324,857.82|55,324,857.82
一般风险准备|||
未分配利润||-180,247,813.32|-209,469,047.97
归属于母公司所有者权益（或股东权益）合计||649,491,735.11|620,266,612.84
少数股东权益||27,403,824.55|17,820,187.74
所有者权益（或股东权益）合计||676,895,559.66|638,086,800.58
负债和所有者权益（或股东权益）总计||3,195,739,288.08|2,781,472,580.61
