page|56
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||284,892,305.61|93,039,017.74
收到其他与经营活动有关的现金|七-78-(1)|547,875,568.40|9,995,869,242.34
经营活动现金流入小计||832,767,874.01|10,088,908,260.08
购买商品、接受劳务支付的现金||762,954,677.99|709,504,900.89
支付给职工及为职工支付的现金||30,027,612.20|21,089,265.67
支付的各项税费||44,024,866.47|21,110,151.56
支付其他与经营活动有关的现金|七-78-(2)|453,810,229.19|9,976,440,965.81
经营活动现金流出小计||1,290,817,385.85|10,728,145,283.93
经营活动产生的现金流量净额||-458,049,511.84|-639,237,023.85
二、投资活动产生的现金流量：|||
收回投资收到的现金|||2,355,510,000.00
取得投资收益收到的现金|||26,666,395.58
处置固定资产、无形资产和其他长期资产收回的现金净额||435,352,296.00|27,624,614.00
处置子公司及其他营业单位收到的现金净额|||38,636,426.51
投资活动现金流入小计||435,352,296.00|2,448,437,436.09
购建固定资产、无形资产和其他长期资产支付的现金||3,931,477.36|3,168,200.00
投资支付的现金|||2,047,000,000.00
投资活动现金流出小计||3,931,477.36|2,050,168,200.00
投资活动产生的现金流量净额||431,420,818.64|398,269,236.09
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||15,000,000.00|
其中：子公司吸收少数股东投资收到的现金||15,000,000.00|
取得借款收到的现金||450,000,000.00|
收到其他与筹资活动有关的现金|七-78-(5)|804,100,000.00|4,865,530,700.00
筹资活动现金流入小计||1,269,100,000.00|4,865,530,700.00
偿还债务支付的现金||45,000,000.00|
分配股利、利润或偿付利息支付的现金||31,621,288.16|7,367,229.60
支付其他与筹资活动有关的现金|七-78-(6)|820,509,277.68|4,858,530,700.00
筹资活动现金流出小计||897,130,565.84|4,865,897,929.60
筹资活动产生的现金流量净额||371,969,434.16|-367,229.60
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||345,340,740.96|-241,335,017.36
加：期初现金及现金等价物余额||33,753,702.34|275,088,719.70
六、期末现金及现金等价物余额||379,094,443.30|33,753,702.34
