page|67
项目|附注|2021 年度|2020 年度
一、营业总收入||515,115,138.29|469,621,448.28
其中：营业收入|七（六十一）|515,115,138.29|469,621,448.28
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||503,335,699.58|469,705,967.03
其中：营业成本|七（六十一）|444,035,678.71|408,919,485.82
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七（六十二）|4,923,450.43|5,169,629.63
销售费用|七（六十三）|8,083,529.39|9,728,601.97
管理费用|七（六十四）|22,647,177.93|22,374,290.66
研发费用|七（六十五）|24,641,724.44|21,135,367.78
财务费用|七（六十六）|-995,861.32|2,378,591.17
其中：利息费用||354,119.60|3,839,313.61
利息收入||1,973,438.29|1,429,299.86
加：其他收益|七（六十七）|4,911,663.60|4,074,929.79
投资收益（损失以“－”号填列）|七（六十八）|2,895,419.61|25,135,075.05
其中：对联营企业和合营企业的投资收益||0.00|-8,979,787.06
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填|||
page|68
列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七（七十一）|-2,948,931.16|3,590,912.11
资产减值损失（损失以“-”号填列）|七（七十二）|-28,639,600.1|-26,185,083.79
资产处置收益（损失以“－”号填列）|七（七十三）|36,319,340.57|116,042.97
三、营业利润（亏损以“－”号填列）||24,317,331.23|6,647,357.38
加：营业外收入|七（七十四）|514,817.95|241,144.90
减：营业外支出|五（七十五）|318,676.12|51,283.60
四、利润总额（亏损总额以“－”号填列）||24,513,473.06|6,837,218.68
减：所得税费用|七（七十六）|5,368,382.68|-737,400.85
五、净利润（净亏损以“－”号填列）||19,145,090.38|7,574,619.53
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||19,145,090.38|7,574,619.53
2.终止经营净利润（净亏损以“－”号填列）||0.00|0.00
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||19,145,090.38|7,574,619.53
2.少数股东损益（净亏损以“-”号填列）||0.00|0.00
六、其他综合收益的税后净额||0.00|0.00
（一）归属母公司所有者的其他综合收益的税后净额||0.00|0.00
1．不能重分类进损益的其他综合收益||0.00|0.00
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||0.00|0.00
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
page|69
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||19,145,090.38|7,574,619.53
（一）归属于母公司所有者的综合收益总额||19,145,090.38|7,574,619.53
（二）归属于少数股东的综合收益总额||0.00|0.00
八、每股收益：|||
（一）基本每股收益(元/股)||0.15|0.06
（二）稀释每股收益(元/股)||0.15|0.06
