page|74
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,377,217,640.57|6,597,057,491.60
page|75
收到其他与经营活动有关的现金|七(78)|386,643,498.00|276,636,375.63
经营活动现金流入小计||8,763,861,138.57|6,873,693,867.23
购买商品、接受劳务支付的现金||3,851,808,889.15|2,735,578,494.97
支付给职工及为职工支付的现金||2,597,885,700.96|2,171,075,857.84
支付的各项税费||890,780,246.66|951,291,076.44
支付其他与经营活动有关的现金|七(78)|221,746,547.24|393,410,584.24
经营活动现金流出小计||7,562,221,384.01|6,251,356,013.49
经 营 活动 产生 的 现金 流量净额|七(79)|1,201,639,754.56|622,337,853.74
二、投资活动产生的现金流量：|||
处置固定资产、无形资产和其他长期资产收回的现金净额||42,282,037.91|9,482,688.31
投资活动现金流入小计||42,282,037.91|9,482,688.31
购建固定资产、无形资产和其他长期资产支付的现金||942,069,738.48|688,043,398.62
投资活动现金流出小计||942,069,738.48|688,043,398.62
投 资 活动 产生 的 现金 流量净额||(899,787,700.57)|(678,560,710.31)
三、筹资活动产生的现金流量：|||
取得借款收到的现金||1,350,000,000.00|1,104,374,300.00
筹资活动现金流入小计||1,350,000,000.00|1,104,374,300.00
偿还债务支付的现金||911,200,000.00|811,200,000.00
分配股利、利润或偿付利息支付的现金||295,789,985.63|276,642,541.82
支付其他与筹资活动有关的现金|七(78)|89,456,206.07|87,701,817.37
筹资活动现金流出小计||1,296,446,191.70|1,175,544,359.19
筹 资 活动 产生 的 现金 流量净额||53,553,808.30|(71,170,059.19)
四、汇率变动对现金及现金等价物的影响||-|-
五、现金及现金等价物净增加额  七(79)||355,405,862.29|(127,392,915.76)
加：期初现金及现金等价物余额||289,246,719.30|416,639,635.06
六、期末现金及现金等价物余额  七(79)||644,652,581.59|289,246,719.30
