page|95
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|3,461,003,963.57|4,153,168,012.87
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|1,642,117.92|4,046,626.01
收到其他与经营活动有关的现金|51,706,520.86|40,090,910.94
经营活动现金流入小计|3,514,352,602.35|4,197,305,549.82
page|96
购买商品、接受劳务支付的现金|3,030,354,207.54|3,423,841,129.24
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|131,706,966.09|138,616,982.11
支付的各项税费|110,365,953.04|234,274,376.08
支付其他与经营活动有关的现金|161,376,036.37|189,365,252.03
经营活动现金流出小计|3,433,803,163.04|3,986,097,739.46
经营活动产生的现金流量净额|80,549,439.31|211,207,810.36
二、投资活动产生的现金流量：||
收回投资收到的现金||48,000,000.00
取得投资收益收到的现金||401,706.85
处置固定资产、无形资产和其他长期资产收回的现金净额|120,000.00|
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|120,000.00|48,401,706.85
购建固定资产、无形资产和其他长期资产支付的现金|56,176,404.76|106,321,774.57
投资支付的现金|51,200,000.00|15,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|107,376,404.76|121,321,774.57
page|97
投资活动产生的现金流量净额|-107,256,404.76|-72,920,067.72
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|430,000,000.00|450,000,000.00
收到其他与筹资活动有关的现金|232,535,920.70|174,245,535.61
筹资活动现金流入小计|662,535,920.70|624,245,535.61
偿还债务支付的现金|340,000,000.00|455,000,000.00
分配股利、利润或偿付利息支付的现金|147,572,604.04|82,520,423.42
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|170,000,000.00|250,554,699.49
筹资活动现金流出小计|657,572,604.04|788,075,122.91
筹资活动产生的现金流量净额|4,963,316.66|-163,829,587.30
四、汇率变动对现金及现金等价物的影响|-56,325.74|95,098.13
五、现金及现金等价物净增加额|-21,799,974.53|-25,446,746.53
加：期初现金及现金等价物余额|445,698,815.57|471,145,562.10
六、期末现金及现金等价物余额|423,898,841.04|445,698,815.57
