page|47
项目|附注|2020 年度|2019 年度
一、营业总收入||2,325,878,077.58|2,904,136,382.09
其中：营业收入||2,325,878,077.58|2,904,136,382.09
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,362,432,264.04|1,362,057,113.51
其中：营业成本||1,155,825,226.43|1,083,525,762.13
page|48
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||10,655,835.24|12,482,887.36
销售费用|||
管理费用||71,503,776.66|78,001,289.74
研发费用|||
财务费用||124,447,425.71|188,047,174.28
其中：利息费用||143,279,094.73|199,413,087.67
利息收入||19,211,135.01|12,415,559.62
加：其他收益||5,839,047.18|4,254.33
投资收益（损失以“－”号填列）||21,815,637.66|-31,108,778.52
其中：对联营企业和合营企业的投资收益||-27,213,174.66|-77,802,033.90
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||2,703,532.52|1,657,201.45
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）||15,284.16|-3,913.66
三、营业利润（亏损以“－”号填列）||993,819,315.06|1,512,628,032.18
加：营业外收入||9,187,047.30|3,965,546.64
减：营业外支出||214,610,854.21|58,500,547.79
四、利润总额（亏损总额以“－”号填列）||788,395,508.15|1,458,093,031.03
减：所得税费用||210,064,607.35|377,372,854.75
五、净利润（净亏损以“－”号填列）||578,330,900.80|1,080,720,176.28
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||579,090,067.32|1,081,921,921.10
2.终止经营净利润（净亏损以“－”号填列）||-759,166.52|-1,201,744.82
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||452,213,073.02|827,577,174.23
2.少数股东损益（净亏损以“-”号填列）||126,117,827.78|253,143,002.05
六、其他综合收益的税后净额||48,398,327.04|-104,738,622.43
（一）归属母公司所有者的其他综合收益的税后净额||48,398,327.04|-104,738,622.43
1．不能重分类进损益的其他综合收益||47,689,284.50|-104,737,500.00
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||47,689,284.50|-104,737,500.00
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||709,042.54|-1,122.43
（1）权益法下可转损益的其他综合收益||709,042.54|-1,122.43
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
page|49
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||626,729,227.84|975,981,553.85
（一）归属于母公司所有者的综合收益总额||500,611,400.06|722,838,551.80
（二）归属于少数股东的综合收益总额||126,117,827.78|253,143,002.05
八、每股收益：|||
（一）基本每股收益(元/股)||0.1648|0.3016
（二）稀释每股收益(元/股)|||
