page|99
项目|附注|2019 年度|2018 年度
一、营业总收入||173,800,400.62|147,688,982.21
其中：营业收入|七、59|173,800,400.62|147,688,982.21
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||158,550,631.89|128,660,592.83
其中：营业成本|七、59|7,289,600.22|5,511,094.06
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|2,292,769.57|2,803,790.07
销售费用|七、61|73,548,056.31|51,129,320.89
管理费用|七、62|33,729,322.10|29,113,913.69
研发费用|七、63|51,443,377.42|43,160,538.24
财务费用|七、64|-9,752,493.73|-3,058,064.12
其中：利息费用|七、64|1,484,812.78|549,889.73
利息收入|七、64|10,643,205.41|2,266,883.36
加：其他收益|七、65|5,866,841.31|12,566,794.96
page|100
投资收益（损失以“－”号填列）|七、66|638,233.92|1,281,152.38
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、68|21,600.00|
信用减值损失（损失以“-”号填列）|七、69|-107,822.48|
资产减值损失（损失以“-”号填列）|七、70||-236,386.42
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||21,668,621.48|32,639,950.30
加：营业外收入|七、72|26,641.24|2,567.05
减：营业外支出|七、73|960,705.81|475,726.90
四、利润总额（亏损总额以“－”号填列）||20,734,556.91|32,166,790.45
减：所得税费用|七、74|1,312,670.47|1,001,990.47
五、净利润（净亏损以“－”号填列）||19,421,886.44|31,164,799.98
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||19,421,886.44|31,164,799.98
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||19,421,886.44|31,164,799.98
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合|||
page|101
收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||19,421,886.44|31,164,799.98
（一）归属于母公司所有者的综合收益总额||19,421,886.44|31,164,799.98
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.0516|0.0866
（二）稀释每股收益(元/股)||0.0516|0.0866
