page|65
项目|附注|2019 年度|2018 年度
一、营业总收入||2,136,460,974.61|2,260,708,162.70
其中：营业收入||2,136,460,974.61|2,260,708,162.70
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,046,045,718.31|2,197,113,026.12
其中：营业成本||1,694,467,413.82|1,829,314,092.24
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||10,982,785.03|13,085,959.86
销售费用||132,374,461.09|153,387,981.24
管理费用||120,628,274.06|110,479,235.83
研发费用||87,404,913.32|88,225,692.48
财务费用||187,870.99|2,620,064.47
其中：利息费用||9,996,640.62|10,397,814.76
利息收入||8,613,507.95|13,316,000.13
加：其他收益||9,162,050.65|5,995,938.04
投资收益（损失以“－”号填列）||12,367,372.94|15,208,222.62
其中：对联营企业和合营企业的投资收益||2,021,066.36|8,897,274.58
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||10,001.37|
page|66
信用减值损失（损失以“-”号填列）||-11,370,319.42|
资产减值损失（损失以“-”号填列）||-4,788,747.97|-6,461,941.34
资产处置收益（损失以“－”号填列）||179,582.60|84,126.50
三、营业利润（亏损以“－”号填列）||95,975,196.47|78,421,482.40
加：营业外收入||6,318,060.92|10,515,993.82
减：营业外支出||439,376.15|1,225,785.18
四、利润总额（亏损总额以“－”号填列）||101,853,881.24|87,711,691.04
减：所得税费用||11,577,456.62|10,234,775.81
五、净利润（净亏损以“－”号填列）||90,276,424.62|77,476,915.23
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||90,276,424.62|77,476,915.23
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||85,077,165.24|70,824,381.56
2.少数股东损益（净亏损以“-”号填列）||5,199,259.38|6,652,533.67
六、其他综合收益的税后净额||27,302,000.00|
（一）归属母公司所有者的其他综合收益的税后净额||27,302,000.00|
1．不能重分类进损益的其他综合收益||27,302,000.00|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||27,302,000.00|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||117,578,424.62|77,476,915.23
（一）归属于母公司所有者的综合收益总额||112,379,165.24|70,824,381.56
（二）归属于少数股东的综合收益总额||5,199,259.38|6,652,533.67
八、每股收益：|||
（一）基本每股收益(元/股)||0.1707|0.1899
（二）稀释每股收益(元/股)||0.1707|0.1899
