page|82
项目|2021 年度|2020 年度
一、营业总收入|6,680,492,083.22|4,249,550,443.44
其中：营业收入|6,680,492,083.22|4,233,591,480.31
利息收入||15,958,963.13
已赚保费||
page|83
手续费及佣金收入||
二、营业总成本|5,945,400,507.83|4,009,544,558.24
其中：营业成本|5,316,340,197.89|3,550,403,799.49
利息支出||3,744,710.53
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|18,934,145.74|12,574,212.76
销售费用|38,149,172.13|61,485,520.86
管理费用|145,941,973.74|120,521,095.04
研发费用|340,107,253.12|157,389,039.61
财务费用|85,927,765.21|103,426,179.95
其中：利息费用|82,083,112.88|98,971,774.79
利息收入|1,764,723.20|10,104,206.23
加：其他收益|217,672,608.44|119,527,382.89
投资收益（损失以“－”号填列）|31,562,697.31|-2,853,189.84
其中：对联营企业和合营企业的投资收益|-1,993,036.95|-1,873,354.47
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|809,700.00|
信用减值损失（损失以“-”号填列）|-14,888,965.08|43,469,600.71
资产减值损失（损失以“-”号填列）|-32,005,957.15|-30,269,001.83
资产处置收益（损失以“-”|-108,811,569.53|-14,275,885.36
page|84
号填列）||
三、营业利润（亏损以“－”号填列）|829,430,089.38|355,604,791.77
加：营业外收入|21,728,911.41|1,851,408.44
减：营业外支出|14,077,984.93|857,353.62
四、利润总额（亏损总额以“－”号填列）|837,081,015.86|356,598,846.59
减：所得税费用|127,370,919.90|75,600,218.77
五、净利润（净亏损以“－”号填列）|709,710,095.96|280,998,627.82
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|709,710,095.96|279,624,747.69
2.终止经营净利润（净亏损以“－”号填列）||1,373,880.13
（二）按所有权归属分类||
1.归属于母公司股东的净利润|670,122,145.07|277,951,872.93
2.少数股东损益|39,587,950.89|3,046,754.89
六、其他综合收益的税后净额|1,996.75|
归属母公司所有者的其他综合收益的税后净额|1,996.75|
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|1,996.75|
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其||
page|85
他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|1,996.75|
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|709,712,092.71|280,998,627.82
归属于母公司所有者的综合收益总额|670,124,141.82|277,951,872.93
归属于少数股东的综合收益总额|39,587,950.89|3,046,754.89
八、每股收益：||
（一）基本每股收益|0.6508|0.2832
（二）稀释每股收益|0.6508|0.2832
