page|77
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||52,983,981,714.48|62,563,210,410.75
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||140,915,325.92|103,591,682.24
收到其他与经营活动有关的现金|七、56|4,054,804,313.26|5,310,522,959.04
经营活动现金流入小计||57,179,701,353.66|67,977,325,052.03
购买商品、接受劳务支付的现金||43,223,130,690.84|53,165,809,063.81
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,210,899,768.38|1,989,231,330.06
支付的各项税费||2,379,972,886.89|3,063,404,248.88
支付其他与经营活动有关的现金|七、56|4,976,505,815.77|6,707,668,847.23
经营活动现金流出小计||52,790,509,161.88|64,926,113,489.98
经营活动产生的现金流量净额||4,389,192,191.78|3,051,211,562.05
二、投资活动产生的现金流量：|||
收回投资收到的现金||176,385,942.95|99,688,497.75
取得投资收益收到的现金||21,886,319.99|24,487,263.56
处置固定资产、无形资产和其他长期资产收回的现金净额||324,878,035.72|318,925,404.24
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、56|18,500,000.00|65,090,000.00
投资活动现金流入小计||541,650,298.66|508,191,165.55
购建固定资产、无形资产和其他长期资产支付的现金||1,109,683,081.34|915,777,412.59
投资支付的现金||110,000,000.00|259,790,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||12,988,521.43|5,949,208.13
支付其他与投资活动有关的现金|七、56|226,933.63|21,695,508.98
投资活动现金流出小计||1,232,898,536.4|1,203,212,129.7
投资活动产生的现金流量净额||-691,248,237.74|-695,020,964.15
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||9,996,000.00
page|78
其中：子公司吸收少数股东投资收到的现金|||9,996,000.00
取得借款收到的现金||13,773,118,982.25|22,103,674,409.61
收到其他与筹资活动有关的现金|七、56||9,820,000.00
筹资活动现金流入小计||13,773,118,982.25|22,123,490,409.61
偿还债务支付的现金||16,770,032,099.65|23,532,638,858.84
分配股利、利润或偿付利息支付的现金||532,122,319.67|641,278,302.71
其中：子公司支付给少数股东的股利、利润||14,522,829.35|15,282,947.11
支付其他与筹资活动有关的现金|七、56||18,054,330.23
筹资活动现金流出小计||17,302,154,419.32|24,191,971,491.78
筹资活动产生的现金流量净额||-3,529,035,437.07|-2,068,481,082.17
四、汇率变动对现金及现金等价物的影响||8,437,977.33|11,641,482.29
五、现金及现金等价物净增加额||177,346,494.30|299,350,998.02
加：期初现金及现金等价物余额||5,329,167,073.60|5,029,816,075.58
六、期末现金及现金等价物余额||5,506,513,567.90|5,329,167,073.60
