page|68
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|5,769,452,868.41|5,552,708,508.53
结算备付金|||
拆出资金|||
交易性金融资产|七、2|487,700,894.87|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七、3|1,841,330,686.19|1,104,252,972.89
应收账款|七、4|4,857,331,298.58|4,377,120,924.77
应收款项融资|||
预付款项|七、5|2,518,440,644.54|3,810,805,543.63
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、6|833,893,117.59|856,331,045.06
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、7|12,114,165,075.88|13,051,219,763.88
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、8|929,481,716.58|862,974,369.96
流动资产合计||29,351,796,302.64|29,615,413,128.72
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||1,321,432,118.96
其他债权投资|||
持有至到期投资|||
长期应收款|七、9|2,482,240,720.87|1,744,570,089.09
长期股权投资|七、10|189,399,468.32|291,417,398.27
其他权益工具投资|七、11|932,075,490.19|
其他非流动金融资产|||
投资性房地产|七、12|96,031,853.87|10,485,883.42
固定资产|七、13|3,223,642,593.90|3,055,353,444.80
在建工程|七、14|73,533,130.72|92,586,598.82
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、15|814,985,305.05|852,754,667.08
开发支出|七、16|8,873,016.95|
page|69
商誉|七、17|9,594,362.94|9,633,400.84
长期待摊费用|七、18|208,069,793.91|209,181,842.31
递延所得税资产|七、19|495,747,267.38|364,364,803.79
其他非流动资产|七、20|7,154,683.02|9,081,153.52
非流动资产合计||8,541,347,687.12|7,960,861,400.90
资产总计||37,893,143,989.76|37,576,274,529.62
流动负债：|||
短期借款|七、21|3,199,250,852.54|6,189,180,739.34
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|七、22|9,053,353,737.00|5,963,277,670.43
应付账款|七、23|5,890,725,603.87|5,348,891,671.74
预收款项|七、24|3,833,898,629.42|4,205,076,676.55
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、25|709,425,061.71|717,340,629.00
应交税费|七、26|433,452,714.31|639,670,443.23
其他应付款|七、27|1,211,974,108.64|1,484,887,219.94
其中：应付利息||42,340,166.70|60,426,376.69
应付股利||248,948,573.38|248,422,485.07
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、28|85,410,519.43|121,273,678.02
其他流动负债|||
流动负债合计||24,417,491,226.92|24,669,598,728.25
非流动负债：|||
保险合同准备金|||
长期借款|七、29|1,351,096,122.20|437,600,513.67
应付债券|七、30|1,150,135,018.94|1,999,213,836.43
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|七、31|127,834,310.13|127,093,696.20
预计负债|七、32|30,680,544.15|23,431,497.88
递延收益|七、33|164,244,894.12|172,502,415.60
递延所得税负债|七、19|387,655,660.40|255,550,968.64
其他非流动负债|||
非流动负债合计||3,211,646,549.94|3,015,392,928.42
负债合计||27,629,137,776.86|27,684,991,656.67
所有者权益（或股东权益）：|||
page|70
实收资本（或股本）|七、34|1,456,875,351.00|1,029,736,837.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、35|3,044,234,038.74|3,473,946,178.93
减：库存股|||
其他综合收益|七、36|-6,758,144.33|179,503,203.59
专项储备|七、37|17,721,984.38|16,117,921.41
盈余公积|七、38|181,360,015.90|170,180,337.11
一般风险准备|||
未分配利润|七、39|5,437,362,526.52|4,926,818,255.04
归属于母公司所有者权益（或股东权益）合计||10,130,795,772.21|9,796,302,733.08
少数股东权益||133,210,440.69|94,980,139.87
所有者权益（或股东权益）合计||10,264,006,212.90|9,891,282,872.95
负债和所有者权益（或股东权益）总计||37,893,143,989.76|37,576,274,529.62
