page|73
项目|附注|2019 年度|2018 年度
一、营业总收入||52,162,141,217.55|55,924,956,572.49
其中：营业收入|七、40|52,162,141,217.55|55,924,956,572.49
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||51,009,982,053.84|54,418,461,572.82
其中：营业成本|七、40|48,221,226,215.46|51,300,246,410.05
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、41|111,912,292.72|152,727,838.71
销售费用|七、42|743,176,350.29|796,525,725.42
管理费用|七、43|1,053,020,776.40|1,152,091,411.39
研发费用|七、44|659,305,268.80|641,250,503.27
财务费用|七、45|221,341,150.17|375,619,683.98
其中：利息费用||266,838,282.25|492,043,209.41
利息收入||55,189,441.04|86,237,239.11
加：其他收益|七、46|70,328,355.53|34,096,386.93
投资收益（损失以“－”号填列）|七、47|93,405,124.92|-10,118,294.70
其中：对联营企业和合营企业的投资收益||-95,653,168.53|-45,392,847.58
以摊余成本计量的金融资产终止确认收益||-6,644,933.38|
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、48|15,573,263.77|
信用减值损失（损失以“-”号填列）|七、49|-243,278,262.95|
资产减值损失（损失以“-”号填列）|七、50|-491,617,830.05|-460,256,569.06
资产处置收益（损失以“－”号填列）|七、51|62,986,157.72|59,317,993.50
三、营业利润（亏损以“－”号填列）||659,555,972.65|1,129,534,516.34
加：营业外收入|七、52|52,129,190.08|49,082,513.26
减：营业外支出|七、53|9,213,700.06|65,895,964.75
四、利润总额（亏损总额以“－”号填列）||702,471,462.67|1,112,721,064.85
减：所得税费用|七、54|157,790,743.07|332,333,439.31
五、净利润（净亏损以“－”号填列）||544,680,719.60|780,387,625.54
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||549,303,793.52|806,252,545.67
2.终止经营净利润（净亏损以“－”号填列）||-4,623,073.92|-25,864,920.13
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||537,602,088.64|832,535,074.57
2.少数股东损益（净亏损以“-”号填列）||7,078,630.96|-52,147,449.03
page|74
六、其他综合收益的税后净额|七、55|53,126,796.63|-85,016,520.89
（一）归属母公司所有者的其他综合收益的税后净额||53,094,998.82|-90,205,258.46
1．不能重分类进损益的其他综合收益||33,023,927.50|-10,380,000.00
（1）重新计量设定受益计划变动额||-9,510,000.00|-10,380,000.00
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||42,533,927.50|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||20,071,071.32|-79,825,258.46
（1）权益法下可转损益的其他综合收益|||-19,265.24
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||-83,651,282.01
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||20,071,071.32|3,845,288.79
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||31,797.81|5,188,737.57
七、综合收益总额||597,807,516.23|695,371,104.65
（一）归属于母公司所有者的综合收益总额||590,697,087.46|742,329,816.11
（二）归属于少数股东的综合收益总额||7,110,428.77|-46,958,711.46
八、每股收益：|||
（一）基本每股收益(元/股)||0.3690|0.5715
（二）稀释每股收益(元/股)||0.3690|0.5715
