page|109
项目|附注|2021 年度|2020 年度
一、营业总收入||4,037,684,435.93|2,827,922,350.49
其中：营业收入|七、61|4,037,684,435.93|2,827,922,350.49
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,597,302,958.20|2,555,818,556.36
其中：营业成本|七、61|2,588,850,678.61|1,972,416,690.49
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|21,534,501.73|19,822,627.05
销售费用|七、63|622,640,374.71|354,201,533.54
管理费用|七、64|105,627,907.16|68,422,041.48
研发费用|七、65|262,879,043.30|139,069,883.73
财务费用|七、66|-4,229,547.31|1,885,780.07
其中：利息费用||2,450,556.53|1,412,690.32
利息收入||10,900,601.86|3,950,364.03
加：其他收益|七、67|65,865,128.62|31,494,604.94
投资收益（损失以“－”号填列）|七、68|4,067,260.44|9,753,103.28
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
page|110
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|34,380,681.44|
信用减值损失（损失以“-”号填列）|七、71|-566,431.14|-1,016,073.11
资产减值损失（损失以“-”号填列）|七、72|-2,494,271.69|-7,520,350.21
资产处置收益（损失以“－”号填列）||3,554.88|
三、营业利润（亏损以“－”号填列）||541,637,400.28|304,815,079.03
加：营业外收入|七、74|2,183,680.88|940,330.15
减：营业外支出|七、75|1,115,606.46|3,129,369.53
四、利润总额（亏损总额以“－”号填列）||542,705,474.70|302,626,039.65
减：所得税费用|七、76|59,206,617.48|33,817,994.42
五、净利润（净亏损以“－”号填列）||483,498,857.22|268,808,045.23
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||483,498,857.22|268,808,045.23
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||483,498,857.22|268,808,045.23
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||-1,786,819.59|-2,834,410.10
（一）归属母公司所有者的其他综合收益的税后净额||-1,786,819.59|-2,834,410.10
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-1,786,819.59|-2,834,410.10
（1）权益法下可转损益的其他综合收益|||
page|111
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-1,786,819.59|-2,834,410.10
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||481,712,037.63|265,973,635.13
（一）归属于母公司所有者的综合收益总额||481,712,037.63|265,973,635.13
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||10.09|7.17
（二）稀释每股收益(元/股)||10.09|7.17
