page|113
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,516,277,470.28|3,146,383,435.29
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||50,266,834.28|28,498,939.73
收到其他与经营活动有关的现金|七、78|115,082,465.22|56,365,707.17
经营活动现金流入小计||4,681,626,769.78|3,231,248,082.19
购买商品、接受劳务支付的现金||3,039,304,668.48|2,422,170,074.20
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||380,337,105.95|214,124,598.58
支付的各项税费||185,910,679.87|113,540,856.37
支付其他与经营活动有关的现金|七、78|539,908,575.23|296,093,283.71
经营活动现金流出小计||4,145,461,029.53|3,045,928,812.86
经营活动产生的现金流量净额||536,165,740.25|185,319,269.33
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,435,000,000.00|2,005,000,000.00
取得投资收益收到的现金||20,186,708.63|9,552,555.33
page|114
处置固定资产、无形资产和其他长期资产收回的现金净额||20,000.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||3,455,206,708.63|2,014,552,555.33
购建固定资产、无形资产和其他长期资产支付的现金||100,388,094.68|177,508,500.81
投资支付的现金||4,881,785,479.47|2,155,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||4,982,173,574.15|2,332,508,500.81
投资活动产生的现金流量净额||-1,526,966,865.52|-317,955,945.48
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,579,685,625.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||336,373,080.00|263,156,208.72
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,916,058,705.00|263,156,208.72
偿还债务支付的现金||281,073,630.00|139,183,108.72
分配股利、利润或偿付利息支付的现金||80,691,395.87|61,408,593.72
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|14,029,200.06|3,441,419.19
筹资活动现金流出小计||375,794,225.93|204,033,121.63
筹资活动产生的现金流量净额||1,540,264,479.07|59,123,087.09
四、汇率变动对现金及现金等价物的影响||-1,925,594.29|-2,834,410.10
五、现金及现金等价物净增加额||547,537,759.51|-76,347,999.16
加：期初现金及现金等价物余额||491,390,504.50|567,738,503.66
六、期末现金及现金等价物余额||1,038,928,264.01|491,390,504.50
