page|119
项目|2019 年度|2018 年度
一、营业总收入|1,170,391,277.96|818,956,457.94
其中：营业收入|1,170,391,277.96|818,956,457.94
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,071,767,444.89|763,676,877.00
其中：营业成本|921,366,382.05|669,050,118.55
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|4,778,965.56|2,946,129.21
销售费用|40,339,317.59|26,645,920.89
管理费用|60,077,670.08|43,488,270.89
研发费用|30,914,049.12|18,060,374.83
财务费用|14,291,060.49|3,486,062.63
其中：利息费用|15,219,549.02|5,373,013.84
利息收入|729,896.26|515,647.31
加：其他收益|2,987,254.48|5,020,022.71
投资收益（损失以“－”号填列）||945,942.11
其中：对联营企业和合营企业的投资收益||
page|120
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-1,339,976.09|
资产减值损失（损失以“-”号填列）|-2,281,591.07|-8,091,752.36
资产处置收益（损失以“-”号填列）|-1,009,423.70|-209,021.31
三、营业利润（亏损以“－”号填列）|96,980,096.69|52,944,772.09
加：营业外收入|313,689.86|94,096.28
减：营业外支出|187,621.91|550,735.76
四、利润总额（亏损总额以“－”号填列）|97,106,164.64|52,488,132.61
减：所得税费用|14,875,352.50|8,245,764.89
五、净利润（净亏损以“－”号填列）|82,230,812.14|44,242,367.72
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|82,230,812.14|44,242,367.72
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|79,749,268.65|42,123,147.26
2.少数股东损益|2,481,543.49|2,119,220.46
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
page|121
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额||
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|82,230,812.14|44,242,367.72
归属于母公司所有者的综合收益总额|79,749,268.65|42,123,147.26
归属于少数股东的综合收益总额|2,481,543.49|2,119,220.46
八、每股收益：||
（一）基本每股收益|0.41|0.22
（二）稀释每股收益|0.41|0.22
