page|78
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||534,400,480.13|501,432,759.69
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,357,645.22|8,808,022.71
收到其他与经营活动有关的现金||16,822,721.91|9,680,193.58
经营活动现金流入小计||556,580,847.26|519,920,975.98
购买商品、接受劳务支付的现金||289,922,652.96|228,170,706.78
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||97,328,772.81|88,058,120.35
支付的各项税费||53,246,374.40|41,619,051.41
支付其他与经营活动有关的现金||77,390,110.36|71,149,131.26
经营活动现金流出小计||517,887,910.53|428,997,009.80
经营活动产生的现金流量净额||38,692,936.73|90,923,966.18
二、投资活动产生的现金流量：|||
收回投资收到的现金||492,040,803.61|1,410,880,773.36
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||171,497.88|409,395.40
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||492,212,301.49|1,411,290,168.76
购建固定资产、无形资产和其他长期资产支付的现金||129,659,061.72|105,404,967.16
投资支付的现金||398,190,000.00|1,423,529,897.69
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||527,849,061.72|1,528,934,864.85
投资活动产生的现金流量净额||-35,636,760.23|-117,644,696.09
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||20,000,000.00
page|79
其中：子公司吸收少数股东投资收到的现金|||20,000,000.00
取得借款收到的现金||194,810,000.00|59,000,000.00
收到其他与筹资活动有关的现金||40,187,546.10|
筹资活动现金流入小计||234,997,546.10|79,000,000.00
偿还债务支付的现金||59,000,000.00|30,000,000.00
分配股利、利润或偿付利息支付的现金||23,168,231.56|39,670,868.77
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||30,728,311.14|10,000,724.86
筹资活动现金流出小计||112,896,542.70|79,671,593.63
筹资活动产生的现金流量净额||122,101,003.40|-671,593.63
四、汇率变动对现金及现金等价物的影响||-2,090,232.60|-2,666,562.63
五、现金及现金等价物净增加额||123,066,947.30|-30,058,886.17
加：期初现金及现金等价物余额||103,703,551.86|133,762,438.03
六、期末现金及现金等价物余额||226,770,499.16|103,703,551.86
