page|74
项目|附注|2021 年度|2020 年度
一、营业总收入||2,414,603,802.65|1,695,450,742.85
其中：营业收入|七、61|2,414,603,802.65|1,695,450,742.85
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,212,862,794.56|1,547,864,331.52
其中：营业成本|七、61|2,041,671,815.17|1,429,395,452.60
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|15,495,917.08|11,696,360.97
销售费用|七、63|4,719,629.18|4,655,808.81
管理费用|七、64|33,231,134.17|23,639,631.56
研发费用|七、65|108,822,505.97|86,863,867.56
财务费用|七、66|8,921,792.99|-8,386,789.98
其中：利息费用||18,957,928.82|19,418,082.44
利息收入||10,084,422.69|27,614,014.60
加：其他收益|七、67|40,584,886.06|86,973,907.38
投资收益（损失以“－”号填列）|七、68|18,934,975.36|15,810,876.91
其中：对联营企业和合营企业的投资收益||14,121,453.00|9,000,980.76
以摊余成本计量的金融|||
page|75
资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|19,992,199.30|1,268,469.60
信用减值损失（损失以“-”号填列）|七、71|-2,903,575.01|-1,951,308.11
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）|七、73|-1,694,820.38|363,788.69
三、营业利润（亏损以“－”号填列）||276,654,673.42|250,052,145.80
加：营业外收入|七、74|10,000.60|1,039,090.18
减：营业外支出|七、75|160,000.00|400,000.00
四、利润总额（亏损总额以“－”号填列）||276,504,674.02|250,691,235.98
减：所得税费用|七、76|-7,912,161.19|18,772,331.33
五、净利润（净亏损以“－”号填列）||284,416,835.21|231,918,904.65
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||284,416,835.21|231,918,904.65
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||284,416,835.21|231,918,904.65
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||2,377,684.51|-752,398.70
（一）归属母公司所有者的其他综合收益的税后净额||2,377,684.51|-752,398.70
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||2,377,684.51|-752,398.70
（1）权益法下可转损益的其他综合收益||2,377,684.51|-752,398.70
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综|||
page|76
合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||286,794,519.72|231,166,505.95
（一）归属于母公司所有者的综合收益总额||286,794,519.72|231,166,505.95
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||1.10|0.93
（二）稀释每股收益(元/股)||1.06|0.91
