page|85
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|153,874,299.66|212,495,672.94
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|189,066.38|
收到其他与经营活动有关的现金|13,894,503.79|17,650,366.07
经营活动现金流入小计|167,957,869.83|230,146,039.01
购买商品、接受劳务支付的现金|36,471,266.91|64,586,655.27
page|86
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|63,174,332.35|79,465,007.19
支付的各项税费|7,365,733.01|9,004,563.45
支付其他与经营活动有关的现金|31,437,858.77|42,604,083.15
经营活动现金流出小计|138,449,191.04|195,660,309.06
经营活动产生的现金流量净额|29,508,678.79|34,485,729.95
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|1,456,671.24|3,876,358.48
处置固定资产、无形资产和其他长期资产收回的现金净额|22,780.00|15,000.00
处置子公司及其他营业单位收到的现金净额|1,979.20|
收到其他与投资活动有关的现金|409,700,000.00|581,000,000.00
投资活动现金流入小计|411,181,430.44|584,891,358.48
购建固定资产、无形资产和其他长期资产支付的现金|5,643,382.98|12,620,420.28
投资支付的现金|30,500,000.00|40,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|336,700,000.00|463,037,219.57
投资活动现金流出小计|372,843,382.98|515,657,639.85
投资活动产生的现金流量净额|38,338,047.46|69,233,718.63
三、筹资活动产生的现金流量：||
吸收投资收到的现金||3,330,000.00
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
page|87
收到其他与筹资活动有关的现金||
筹资活动现金流入小计||3,330,000.00
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金|8,812,819.19|6,800,000.00
其中：子公司支付给少数股东的股利、利润|720,819.32|
支付其他与筹资活动有关的现金|900,000.00|12,674,000.00
筹资活动现金流出小计|9,712,819.19|19,474,000.00
筹资活动产生的现金流量净额|-9,712,819.19|-16,144,000.00
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|58,133,907.06|87,575,448.58
加：期初现金及现金等价物余额|235,710,956.39|148,135,507.81
六、期末现金及现金等价物余额|293,844,863.45|235,710,956.39
