page|62
项目|附注|2019 年度|2018 年度
一、营业总收入||1,033,542,443.10|1,018,362,309.13
其中：营业收入|七、61|1,033,542,443.10|1,018,362,309.13
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||888,513,090.31|880,133,846.50
其中：营业成本|七、61|677,819,581.42|698,190,676.84
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|11,874,368.93|12,073,438.79
销售费用|七、63|45,691,626.33|38,662,244.17
管理费用|七、64|74,932,745.22|62,775,385.10
研发费用|七、65|64,326,779.81|60,098,807.70
财务费用|七、66|13,867,988.60|8,333,293.90
其中：利息费用|七、66|15,665,128.94|9,896,266.12
利息收入|七、66|1,647,368.74|1,000,812.88
加：其他收益|七、67|6,874,189.06|6,974,302.84
投资收益（损失以“－”号填列）|七、68|1,165,607.09|1,586,605.37
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|63
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||25,077,600.00
信用减值损失（损失以“-”号填列）|七、71|-1,599,519.66|
资产减值损失（损失以“-”号填列）|七、72|-4,094,008.47|-23,552,851.41
资产处置收益（损失以“－”号填列）|七、73|689,626.16|169,173.12
三、营业利润（亏损以“－”号填列）||148,065,246.97|148,483,292.55
加：营业外收入|七、74|158,128.66|3,105,581.26
减：营业外支出|七、75|1,013,122.74|1,447,555.55
四、利润总额（亏损总额以“－”号填列）||147,210,252.89|150,141,318.26
减：所得税费用|七、76|11,559,576.43|24,949,047.13
五、净利润（净亏损以“－”号填列）||135,650,676.46|125,192,271.13
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||135,650,676.46|125,192,271.13
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||121,956,631.68|116,950,289.73
2.少数股东损益（净亏损以“-”号填列）||13,694,044.78|8,241,981.40
六、其他综合收益的税后净额||266,773.62|525,142.91
（一）归属母公司所有者的其他综合收益的税后净额||266,773.62|525,142.91
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||266,773.62|525,142.91
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
page|64
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|七、77|266,773.62|525,142.91
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||135,917,450.08|125,717,414.04
（一）归属于母公司所有者的综合收益总额||122,223,405.30|117,475,432.64
（二）归属于少数股东的综合收益总额||13,694,044.78|8,241,981.40
八、每股收益：|||
（一）基本每股收益(元/股)||0.57|0.54
（二）稀释每股收益(元/股)||0.57|0.54
