page|60
项目|附注|2021 年度|2020 年度
一、营业总收入||3,621,269,854.46|3,340,497,716.83
其中：营业收入||3,621,269,854.46|3,340,497,716.83
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,632,909,961.29|3,324,037,334.79
其中：营业成本||3,227,751,515.24|2,917,245,084.24
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||24,508,756.32|21,934,437.69
销售费用||37,106,299.39|52,749,182.67
管理费用||81,129,936.16|81,803,060.17
研发费用||169,118,954.74|147,776,275.69
财务费用||93,294,499.44|102,529,294.33
其中：利息费用||73,444,995.46|61,887,924.89
利息收入||4,984,184.95|6,531,233.28
加：其他收益||3,648,760.50|12,292,815.54
投资收益（损失以“－”号填列）||1,211,367.84|
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”|||
page|61
号填列）|||
公允价值变动收益（损失以“－”号填列）||413,880.00|10,065,400.00
信用减值损失（损失以“-”号填列）||4,678,183.57|5,866,132.90
资产减值损失（损失以“-”号填列）||-51,126,447.29|-26,524,756.25
资产处置收益（损失以“－”号填列）||2,197,370.48|
三、营业利润（亏损以“－”号填列）||-50,616,991.73|18,159,974.23
加：营业外收入||673,911.86|4,656,622.59
减：营业外支出||2,102,511.15|2,213,778.87
四、利润总额（亏损总额以“－”号填列）||-52,045,591.02|20,602,817.95
减：所得税费用||5,042,061.81|2,254,275.44
五、净利润（净亏损以“－”号填列）||-57,087,652.83|18,348,542.51
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-57,087,652.83|18,348,542.51
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-57,274,175.10|17,822,134.39
2.少数股东损益（净亏损以“-”号填列）||186,522.27|526,408.12
六、其他综合收益的税后净额||-15,360,809.37|-74,096,127.84
（一）归属母公司所有者的其他综合收益的税后净额||-15,360,809.37|-74,096,127.84
1．不能重分类进损益的其他综合收益||-15,697,041.86|-75,123,439.48
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-15,697,041.86|-75,123,439.48
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||336,232.49|1,027,311.64
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||336,232.49|1,027,311.64
（7）其他|||
page|62
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-72,448,462.20|-55,747,585.33
（一）归属于母公司所有者的综合收益总额||-72,634,984.47|-56,273,993.45
（二）归属于少数股东的综合收益总额||186,522.27|526,408.12
八、每股收益：|||
（一）基本每股收益(元/股)||-0.09|0.03
（二）稀释每股收益(元/股)||-0.09|0.03
