page|74
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,551,823,650.21|1,968,258,256.55
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,946,285.43|1,428,951.49
收到其他与经营活动有关的现金||55,402,304.16|19,622,205.95
经营活动现金流入小计||2,609,172,239.80|1,989,309,413.99
购买商品、接受劳务支付的现金||2,125,544,487.35|1,574,638,624.09
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||262,184,828.56|260,497,451.54
支付的各项税费||127,295,035.04|133,983,900.18
支付其他与经营活动有关的现金||76,646,608.68|71,587,886.63
经营活动现金流出小计||2,591,670,959.63|2,040,707,862.44
经营活动产生的现金流||17,501,280.17|-51,398,448.45
page|75
量净额|||
二、投资活动产生的现金流量：|||
收回投资收到的现金||122,312,975.97|62,677,154.25
取得投资收益收到的现金||48,170,750.11|9,240,694.07
处置固定资产、无形资产和其他长期资产收回的现金净额||73,195,980.74|3,386,627.24
处置子公司及其他营业单位收到的现金净额||7,332,989.19|79,376,137.98
收到其他与投资活动有关的现金||10,400,000.00|150,000,000.00
投资活动现金流入小计||261,412,696.01|304,680,613.54
购建固定资产、无形资产和其他长期资产支付的现金||29,374,389.30|78,600,221.36
投资支付的现金||141,402,162.68|122,781,072.92
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||42,729,696.14
投资活动现金流出小计||170,776,551.98|244,110,990.42
投资活动产生的现金流量净额||90,636,144.03|60,569,623.12
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||696,750,000.00|540,140,000.00
收到其他与筹资活动有关的现金||61,665,183.33|59,029,602.44
筹资活动现金流入小计||758,415,183.33|599,169,602.44
偿还债务支付的现金||669,440,000.00|295,200,000.00
分配股利、利润或偿付利息支付的现金||97,046,215.68|98,071,696.67
其中：子公司支付给少数股东的股利、利润||31,138,707.34|30,210,042.96
支付其他与筹资活动有关的现金||164,080,065.49|110,279,312.53
筹资活动现金流出小计||930,566,281.17|503,551,009.20
筹资活动产生的现金流量净额||-172,151,097.84|95,618,593.24
四、汇率变动对现金及现金等价物的影响||330,158.27|-236,128.52
五、现金及现金等价物净增加额||-63,683,515.37|104,553,639.39
加：期初现金及现金等价物余额||341,094,519.21|236,540,879.82
六、期末现金及现金等价物余额||277,411,003.84|341,094,519.21
