page|58
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,718,840,586.50|5,116,132,642.41
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,289,277.67|
收到其他与经营活动有关的现金|七、76(1)|91,445,362.55|106,548,464.06
经营活动现金流入小计||5,815,575,226.72|5,222,681,106.47
购买商品、接受劳务支付的现金||3,598,455,032.64|3,429,927,926.59
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||561,906,996.28|512,254,971.02
支付的各项税费||316,497,413.56|332,780,228.24
支付其他与经营活动有关的现金|七、76(2)|258,714,246.27|264,979,678.16
经营活动现金流出小计||4,735,573,688.75|4,539,942,804.01
经营活动产生的现金流量净额||1,080,001,537.97|682,738,302.46
二、投资活动产生的现金流量：|||
收回投资收到的现金||7,401,000,000.00|5,929,000,000.00
取得投资收益收到的现金||89,728,583.45|109,494,855.64
page|59
处置固定资产、无形资产和其他长期资产收回的现金净额||3,332,364.94|692,728.33
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76(3)||7,610,000.00
投资活动现金流入小计||7,494,060,948.39|6,046,797,583.97
购建固定资产、无形资产和其他长期资产支付的现金||817,549,082.23|316,552,764.60
投资支付的现金||6,880,137,439.21|5,822,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||7,697,686,521.44|6,138,552,764.60
投资活动产生的现金流量净额||-203,625,573.05|-91,755,180.63
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||411,000,000.00|400,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||411,000,000.00|400,000,000.00
偿还债务支付的现金||500,000,000.00|500,000,000.00
分配股利、利润或偿付利息支付的现金||288,763,679.71|281,539,673.57
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76(6)|268,205.19|3,597,099.45
筹资活动现金流出小计||789,031,884.90|785,136,773.02
筹资活动产生的现金流量净额||-378,031,884.90|-385,136,773.02
四、汇率变动对现金及现金等价物的影响||-469.70|762,358.89
五、现金及现金等价物净增加额||498,343,610.32|206,608,707.70
加：期初现金及现金等价物余额||660,249,655.48|453,640,947.78
六、期末现金及现金等价物余额||1,158,593,265.80|660,249,655.48
