page|83
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,154,234,103.91|1,028,271,672.65
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||51,100,123.65|36,677,129.04
经营活动现金流入小计||1,205,334,227.56|1,064,948,801.69
购买商品、接受劳务支付的现金||804,449,416.70|520,305,805.64
客户贷款及垫款净增加额|||
存放中央银行和同业款项净|||
page|84
项目|附注|2019年度|2018年度
增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||277,781,617.60|273,758,889.19
支付的各项税费||37,666,595.11|148,244,160.82
支付其他与经营活动有关的现金||104,084,757.48|69,454,130.96
经营活动现金流出小计||1,223,982,386.89|1,011,762,986.61
经营活动产生的现金流量净额||-18,648,159.33|53,185,815.08
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||500.00|658,124.50
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||500.00|658,124.50
购建固定资产、无形资产和其他长期资产支付的现金||55,647,027.42|41,304,521.68
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||55,647,027.42|41,304,521.68
投资活动产生的现金流量净额||-55,646,527.42|-40,646,397.18
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金|||58,134,300.00
其中：子公司支付给少数股东|||
page|85
项目|附注|2019年度|2018年度
的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计|||58,134,300.00
筹资活动产生的现金流量净额||0.00|-58,134,300.00
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-74,294,686.75|-45,594,882.10
加：期初现金及现金等价物余额||1,355,874,610.54|1,401,469,492.64
六、期末现金及现金等价物余额||1,281,579,923.79|1,355,874,610.54
