page|123
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七（1）|462,112,946|485,118,354
结算备付金|||
拆出资金|||
交易性金融资产|七（2）|40,096,493|-
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七（4）|5,828,130|8,120,200
应收账款|七（5）|260,037,657|325,224,596
应收款项融资|||
预付款项|七（7）|36,276,341|33,923,116
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七（8）|23,286,124|30,497,120
其中：应收利息||578,406|1,360,661
应收股利|||
买入返售金融资产|||
存货|七（9）|424,965,761|482,824,532
持有待售资产|||
一年内到期的非流动资产|七（11）|17,098,757|-
其他流动资产|七（12）|12,995,328|52,982,065
page|124
流动资产合计||1,282,697,537|1,418,689,983
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产||/|5,839,200
其他债权投资|||
持有至到期投资|||
长期应收款|七（15）|-|17,158,450
长期股权投资|七（16）|16,085,503|13,894,183
其他权益工具投资|七（17）|4,000,000|/
其他非流动金融资产|七（18）|14,158,341|/
投资性房地产|七（19）|28,742,390|25,872,256
固定资产|七（20）|365,578,708|338,401,932
在建工程|七（21）|162,505,079|55,868,341
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七（25）|86,846,642|95,650,170
开发支出|||
商誉|七（27）|613,392,806|617,145,892
长期待摊费用|七（28）|44,221,072|60,484,630
递延所得税资产|七（29）|38,804,706|43,023,271
其他非流动资产|七（30）|3,941,581|20,643,009
非流动资产合计||1,378,276,828|1,293,981,334
资产总计||2,660,974,365|2,712,671,317
流动负债：|||
短期借款|七（31）|70,000,000|-
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七（35）|160,773,653|226,102,065
预收款项|七（36）|23,268,310|21,056,089
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七（37）|44,406,959|65,528,628
应交税费|七（38）|23,703,984|27,767,363
其他应付款|七（39）|93,262,248|121,633,403
其中：应付利息|||
应付股利||-|39,246,501
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
page|125
一年内到期的非流动负债|七（41）|-|35,740,655
其他流动负债|七（42）|22,849,486|29,560,160
流动负债合计||438,264,640|527,388,363
非流动负债：|||
保险合同准备金|||
长期借款|七（43）|38,000,000|-
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七（49）|10,572,544|9,192,156
递延所得税负债|七（29）|876,356|1,892,682
其他非流动负债|七（50）|855,799|1,048,656
非流动负债合计||50,304,699|12,133,494
负债合计||488,569,339|539,521,857
所有者权益（或股东权益）：|||
实收资本（或股本）|七（51）|431,402,167|431,402,167
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七（53）|1,104,951,998|1,109,670,133
减：库存股|七（54）|117,609,050|17,578,788
其他综合收益|七（55）|-171,925|-462,503
专项储备|||
盈余公积|七（57）|87,172,002|85,957,869
一般风险准备|||
未分配利润|七（58）|646,731,431|545,456,662
归属于母公司所有者权益（或股东权益）合计||2,152,476,623|2,154,445,540
少数股东权益||19,928,403|18,703,920
所有者权益（或股东权益）合计||2,172,405,026|2,173,149,460
负债和所有者权益（或股东权益）总计||2,660,974,365|2,712,671,317
