page|131
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,286,405,940|2,219,880,379
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七（76.1）|28,095,887|56,459,933
经营活动现金流入小计||2,314,501,827|2,276,340,312
购买商品、接受劳务支付的现金||981,982,764|914,871,819
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|132
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||608,495,528|618,562,672
支付的各项税费||189,358,742|198,797,728
支付其他与经营活动有关的现金|七（76.2）|198,653,276|240,366,668
经营活动现金流出小计||1,978,490,310|1,972,598,887
经营活动产生的现金流量净额||336,011,517|303,741,425
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,227,000,000|1,655,000,000
取得投资收益收到的现金||8,088,156|13,984,417
处置固定资产、无形资产和其他长期资产收回的现金净额||1,404,635|669,788
处置子公司及其他营业单位收到的现金净额||-|-
收到其他与投资活动有关的现金||-|-
投资活动现金流入小计||1,236,492,791|1,669,654,205
购建固定资产、无形资产和其他长期资产支付的现金||177,453,667|97,935,978
投资支付的现金||1,227,000,000|1,346,600,000
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||36,400,000|330,850,002
支付其他与投资活动有关的现金||-|-
投资活动现金流出小计||1,440,853,667|1,775,385,980
投资活动产生的现金流量净额||-204,360,876|-105,731,775
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||186,000,000|-
收到其他与筹资活动有关的现金||110,000,000|-
筹资活动现金流入小计||296,000,000|-
偿还债务支付的现金||78,000,000|-
分配股利、利润或偿付利息支付的现金||149,715,576|71,392,071
其中：子公司支付给少数股东的股利、利润||2,500,000|-
支付其他与筹资活动有关的现金|七（76.6）|220,830,233|1,940,037
筹资活动现金流出小计||448,545,809|73,332,108
筹资活动产生的现金流量净额||-152,545,809|-73,332,108
四、汇率变动对现金及现金等价物的影响||-57,278|-267,971
五、现金及现金等价物净增加额||-20,952,446|124,409,571
加：期初现金及现金等价物余额||483,065,392|358,655,821
六、期末现金及现金等价物余额||462,112,946|483,065,392
