page|73
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||1,192,842,009.96|591,751,525.87
结算备付金|||
拆出资金|||
交易性金融资产||-|
以公允价值计量且其变动计入当期损益的金融资产|||-
衍生金融资产|||
应收票据||646,678,874.55|788,110,982.05
应收账款||996,378,180.97|717,549,680.49
应收款项融资||-|
预付款项||21,172,352.30|6,316,817.13
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||8,892,101.41|7,843,809.22
其中：应收利息||-|1,195,597.23
应收股利||-|-
买入返售金融资产|||
存货||338,637,808.20|342,028,532.36
合同资产|||
持有待售资产|||
page|74
一年内到期的非流动资产|||
其他流动资产||42,418,504.11|306,258,891.04
流动资产合计||3,247,019,831.50|2,759,860,238.16
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||15,000,000.00
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资||19,322,590.62|12,745,851.55
其他权益工具投资||30,000,000.00|
其他非流动金融资产|||
投资性房地产|||
固定资产||839,190,176.26|644,352,139.76
在建工程||57,676,101.87|51,292,093.28
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||62,344,991.48|55,690,609.70
开发支出|||
商誉||1,821,386.63|
长期待摊费用||119,087.42|41,998.16
递延所得税资产||54,263,496.89|35,747,755.23
其他非流动资产||15,083,291.04|16,865,506.03
非流动资产合计||1,079,821,122.21|831,735,953.71
资产总计||4,326,840,953.71|3,591,596,191.87
page|75
流动负债：|||
短期借款||120,694,354.17|227,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债||-|
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据||473,637,800.00|435,267,723.85
应付账款||805,807,946.91|532,287,258.49
预收款项||3,801,210.63|3,506,585.51
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||67,652,192.77|51,338,639.46
应交税费||62,480,195.40|33,680,002.19
其他应付款||19,487,550.05|5,519,584.10
其中：应付利息||-|285,993.54
应付股利||-|-
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||48,211,512.94|16,411,199.62
其他流动负债|||
流动负债合计||1,601,772,762.87|1,305,010,993.22
非流动负债：|||
page|76
保险合同准备金|||
长期借款||49,000,000.00|65,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||3,121,361.31|6,530,668.64
长期应付职工薪酬|||
预计负债||44,177,863.37|37,917,848.13
递延收益||108,780,289.70|62,733,144.25
递延所得税负债||23,678,396.91|12,645,376.87
其他非流动负债||34,697,200.00|34,697,200.00
非流动负债合计||263,455,111.29|219,524,237.89
负债合计||1,865,227,874.16|1,524,535,231.11
所有者权益（或股东权益）：|||
实收资本（或股本）||408,561,000.00|408,561,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||661,248,765.21|667,331,195.28
减：库存股||33,365,141.45|-
其他综合收益||-38,652.67|1,695,013.34
专项储备||6,045,591.00|3,821,736.00
盈余公积||118,375,935.50|83,762,812.72
一般风险准备|||
未分配利润||1,083,902,770.66|741,521,485.26
归属于母公司所有者权益（或股东权||2,244,730,268.25|1,906,693,242.60
page|77
益）合计|||
少数股东权益||216,882,811.30|160,367,718.16
所有者权益（或股东权益）合计||2,461,613,079.55|2,067,060,960.76
负债和所有者权益（或股东权益）总计||4,326,840,953.71|3,591,596,191.87
