page|71
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|8,225,544,266.08|5,717,109,694.39
其中：营业收入|七、61|8,225,544,266.08|5,717,109,694.39
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||7,723,513,928.09|5,583,236,058.38
其中：营业成本|七、61|7,128,551,166.29|4,943,776,627.15
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|65,020,758.45|44,543,751.87
销售费用|七、63|68,004,453.27|127,455,355.17
管理费用|七、64|232,384,770.78|199,624,070.47
研发费用|七、65|33,927,246.63|37,717,257.94
财务费用|七、66|195,625,532.67|230,118,995.78
其中：利息费用||185,578,940.62|214,710,947.57
利息收入||14,178,852.89|7,859,305.50
加：其他收益|七、67|45,209,756.71|61,841,443.60
投资收益（损失以“－”号填列）|七、68|375,101,723.72|181,159,713.41
其中：对联营企业和合营企业的投资收益||461,631,777.87|204,973,685.66
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70||910,208.49
信用减值损失（损失以“-”号填列）|七、71|1,193,770.48|3,629,159.53
资产减值损失（损失以“-”号填列）|七、72|-22,203,247.25|-11,544,254.09
资产处置收益（损失以“－”号填列）|七、73|580,793.63|2,532,202.18
page|72
三、营业利润（亏损以“－”号填列）||901,913,135.28|372,402,109.13
加：营业外收入|七、74|13,743,813.65|8,054,578.50
减：营业外支出|七、75|48,256,815.96|21,125,223.30
四、利润总额（亏损总额以“－”号填列）||867,400,132.97|359,331,464.33
减：所得税费用|七、76|8,654,771.86|8,077,377.48
五、净利润（净亏损以“－”号填列）||858,745,361.11|351,254,086.85
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||858,745,361.11|351,254,086.85
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||853,042,091.77|351,089,370.45
2.少数股东损益（净亏损以“-”号填列）||5,703,269.34|164,716.40
六、其他综合收益的税后净额||-20,781,462.90|-18,850,152.03
（一）归属母公司所有者的其他综合收益的税后净额||-20,781,462.90|-18,850,152.03
1．不能重分类进损益的其他综合收益||-10,251,401.60|-13,382,196.51
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-10,251,401.60|-13,382,196.51
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-10,530,061.30|-5,467,955.52
（1）权益法下可转损益的其他综合收益||-643,879.51|
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备||-9,227,918.75|-5,419,706.25
（6）外币财务报表折算差额||-658,263.04|-48,249.27
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||837,963,898.21|332,403,934.82
（一）归属于母公司所有者的综合收益总额||832,260,628.87|332,239,218.42
（二）归属于少数股东的综合收益总额||5,703,269.34|164,716.40
八、每股收益：|||
page|73
（一）基本每股收益(元/股)||0.6961|0.3466
（二）稀释每股收益(元/股)||0.6925|0.3426
