page|75
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||699,738,259.10|568,929,121.53
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||40,632,755.80|32,065,212.85
收到其他与经营活动有关的现金||15,176,726.99|16,905,860.73
经营活动现金流入小计||755,547,741.89|617,900,195.11
购买商品、接受劳务支付的现金||331,259,420.39|250,871,326.64
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||110,543,305.85|95,339,873.67
支付的各项税费||31,002,876.43|33,438,821.95
支付其他与经营活动有关的现金||68,260,998.76|58,346,555.84
经营活动现金流出小计||541,066,601.43|437,996,578.10
经营活动产生的现金流量净额||214,481,140.46|179,903,617.01
二、投资活动产生的现金流量：|||
收回投资收到的现金||52,000,000.00|200,000,000.00
取得投资收益收到的现金||969,549.13|1,445,045.02
处置固定资产、无形资产和其他长期资产收回的现金净额||820,401.01|1,172,490.79
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||53,789,950.14|202,617,535.81
购建固定资产、无形资产和其他长期资产支付的现金||158,799,684.77|72,474,124.46
page|76
投资支付的现金||52,000,000.00|200,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||12,243,860.00
支付其他与投资活动有关的现金|||
投资活动现金流出小计||210,799,684.77|284,717,984.46
投资活动产生的现金流量净额||-157,009,734.63|-82,100,448.65
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||312,284,700.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||1,758,000.00
筹资活动现金流入小计||312,284,700.00|1,758,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||36,000,000.00|
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||29,342,013.61|998,208.39
筹资活动现金流出小计||65,342,013.61|998,208.39
筹资活动产生的现金流量净额||246,942,686.39|759,791.61
四、汇率变动对现金及现金等价物的影响||-6,291,782.21|-6,344,298.07
五、现金及现金等价物净增加额||298,122,310.01|92,218,661.90
加：期初现金及现金等价物余额||259,294,817.69|167,076,155.79
六、期末现金及现金等价物余额||557,417,127.70|259,294,817.69
