page|67
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||564,096,120.31|265,057,317.69
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||1,004,400.00
应收账款||142,628,037.16|133,931,542.08
应收款项融资||221,000.00|200,000.00
预付款项||6,052,721.48|1,741,624.70
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||3,906,796.94|7,193,446.74
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||237,792,190.43|240,203,566.81
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||23,062,335.00|15,521,861.73
流动资产合计||977,759,201.32|664,853,759.75
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资||300,000.00|300,000.00
其他非流动金融资产|||
投资性房地产|||
固定资产||399,699,219.17|230,288,224.06
在建工程||90,653,115.93|152,441,774.09
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||41,939,043.31|42,699,225.92
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产||6,302,250.65|9,664,832.85
page|68
其他非流动资产||16,560,000.00|
非流动资产合计||555,453,629.06|435,394,056.92
资产总计||1,533,212,830.38|1,100,247,816.67
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||3,730,000.00|5,762,500.00
应付账款||93,317,172.63|73,188,514.82
预收款项|||117,355.21
合同负债||1,926,272.61|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||22,101,806.76|18,461,889.61
应交税费||18,298,352.09|17,423,699.94
其他应付款||1,989,479.64|679,675.49
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||246,942.49|1,004,400.00
流动负债合计||141,610,026.22|116,638,035.07
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||4,136,572.50|4,382,216.67
递延所得税负债||2,233,794.60|1,944,366.41
其他非流动负债|||
非流动负债合计||6,370,367.10|6,326,583.08
负债合计||147,980,393.32|122,964,618.15
所有者权益（或股东权益）：|||
实收资本（或股本）||401,000,000.00|360,000,000.00
其他权益工具|||
其中：优先股|||
page|69
永续债|||
资本公积||489,874,194.71|246,832,938.71
减：库存股|||
其他综合收益||-694,760.92|-845,896.63
专项储备||22,932,655.26|20,403,030.82
盈余公积||43,070,155.73|29,420,011.48
一般风险准备|||
未分配利润||429,050,192.28|321,473,114.14
归属于母公司所有者权益（或股东权益）合计||1,385,232,437.06|977,283,198.52
少数股东权益|||
所有者权益（或股东权益）合计||1,385,232,437.06|977,283,198.52
负债和所有者权益（或股东权益）总计||1,533,212,830.38|1,100,247,816.67
