page|89
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||431,526,958.07|406,746,841.47
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
page|90
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||569,689.17|354,845.18
收到其他与经营活动有关的现金|附注七、78（1）|328,456,157.60|40,146,094.77
经营活动现金流入小计||760,552,804.84|447,247,781.42
购买商品、接受劳务支付的现金||594,596,454.78|462,842,972.45
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||37,319,011.91|29,648,566.20
支付的各项税费||38,588,343.21|37,947,352.73
支付其他与经营活动有关的现金|附注七、78（2）|340,497,054.39|93,721,349.89
经营活动现金流出小计||1,011,000,864.29|624,160,241.27
经营活动产生的现金流量净额||-250,448,059.45|-176,912,459.85
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||1,574,374.93
处置固定资产、无形资产和其他长期资产收回的现金净额||7,813,182.99|63,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|附注七、78（3）||
投资活动现金流入小计||7,813,182.99|1,637,374.93
购建固定资产、无形资产和其他长期资产支付的现金||23,657,506.98|
投资支付的现金|||5,639,359.63
质押贷款净增加额|||
page|91
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|附注七、78（4）||
投资活动现金流出小计||23,657,506.98|5,639,359.63
投资活动产生的现金流量净额||-15,844,323.99|-4,001,984.70
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||54,123,284.72|132,143,462.52
收到其他与筹资活动有关的现金|附注七、78（5）|503,240,000.00|398,690,000.00
筹资活动现金流入小计||557,363,284.72|530,833,462.52
偿还债务支付的现金||43,699,523.79|27,300,586.18
分配股利、利润或偿付利息支付的现金||55,915,370.78|3,832,505.03
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|附注七、78（6）|213,192,648.71|312,942,957.33
筹资活动现金流出小计||312,807,543.28|344,076,048.54
筹资活动产生的现金流量净额||244,555,741.44|186,757,413.98
四、汇率变动对现金及现金等价物的影响||-0.37|
五、现金及现金等价物净增加额||-21,736,642.37|5,842,969.43
加：期初现金及现金等价物余额||27,273,652.72|21,430,683.29
六、期末现金及现金等价物余额||5,537,010.35|27,273,652.72
