page|110
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||7,898,366,673|5,899,455,788
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||475,262,919|217,242,130
收到其他与经营活动有关的现金|七、78|666,402,555|108,051,107
经营活动现金流入小计||9,040,032,147|6,224,749,025
购买商品、接受劳务支付的现金||-7,508,282,706|-5,587,722,065
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||-421,757,577|-304,809,044
支付的各项税费||-133,231,113|-127,096,776
page|111
支付其他与经营活动有关的现金|七、78|-537,346,684|-510,833,284
经营活动现金流出小计||-8,600,618,080|-6,530,461,169
经营活动产生的现金流量净额|七、78|439,414,067|-305,712,144
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||404,236|12,312,789
处置固定资产、无形资产和其他长期资产收回的现金净额||18,251|1,265,661
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|67,929|27,366,022
投资活动现金流入小计||490,416|40,944,472
购建固定资产、无形资产和其他长期资产支付的现金||-3,816,368,888|-405,013,301
投资支付的现金||-81,770,900|-19,833,902
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||-3,898,139,788|-424,847,203
投资活动产生的现金流量净额||-3,897,649,372|-383,902,731
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||3,539,498,768|1,584,125,063
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||4,819,623,264|2,123,006,406
收到其他与筹资活动有关的现金|七、78|144,625,505|266,622,787
筹资活动现金流入小计||8,503,747,537|3,973,754,256
偿还债务支付的现金||-2,521,057,500|-1,140,207,053
分配股利、利润或偿付利息支付的现金||-123,199,094|-83,099,307
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|-187,658,438|-985,147,073
筹资活动现金流出小计||-2,831,915,032|-2,208,453,433
筹资活动产生的现金流量净额||5,671,832,505|1,765,300,823
四、汇率变动对现金及现金等价物的影响||-1,371,833|-31,399,080
五、现金及现金等价物净增加额||2,212,225,367|1,044,286,868
page|112
加：期初现金及现金等价物余额||1,373,715,670|329,428,802
六、期末现金及现金等价物余额|七、79|3,585,941,037|1,373,715,670
