page|82
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||684,430,529.21|737,647,157.95
客户存款和同业存放款项净增加额|||
page|83
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||23,502,179.82|31,226,681.62
收到其他与经营活动有关的现金|五、49（1）|17,791,870.71|8,773,787.47
经营活动现金流入小计||725,724,579.74|777,647,627.04
购买商品、接受劳务支付的现金||545,878,530.38|559,845,216.15
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||44,765,802.85|45,417,169.88
支付的各项税费||36,496,232.73|42,640,268.65
支付其他与经营活动有关的现金|五、49（2）|45,595,140.26|78,020,415.44
经营活动现金流出小计||672,735,706.22|725,923,070.12
经营活动产生的现金流量净额||52,988,873.52|51,724,556.92
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||23.01
处置固定资产、无形资产和其他长期资产收回的现金||10,000.00|4,000.00
page|84
净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||10,000.00|4,023.01
购建固定资产、无形资产和其他长期资产支付的现金||13,100,382.72|12,749,716.42
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||13,100,382.72|12,749,716.42
投资活动产生的现金流量净额||-13,090,382.72|-12,745,693.41
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||316,007,958.34|275,600,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||316,007,958.34|275,600,000.00
偿还债务支付的现金||328,300,000.00|230,000,000.00
分配股利、利润或偿付利息支付的现金||66,250,272.36|17,530,884.67
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||394,550,272.36|247,530,884.67
筹资活动产生的现金流量净额||-78,542,314.02|28,069,115.33
四、汇率变动对现金及现金等价物的影响||-547,552.83|3,581,009.51
五、现金及现金等价物净增加额||-39,191,376.05|70,628,988.35
加：期初现金及现金等价物余额||222,802,997.43|152,174,009.08
六、期末现金及现金等价物||183,611,621.38|222,802,997.43
