page|126
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,525,783,415.57|1,214,550,192.66
客户存款和同业存放款项净|||
page|127
增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,277,046.98|94,070,838.66
收到其他与经营活动有关的现金|七、78|49,952,953.07|60,254,509.28
经营活动现金流入小计||1,581,013,415.62|1,368,875,540.60
购买商品、接受劳务支付的现金||701,677,021.07|408,989,379.95
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||435,435,818.96|351,820,338.53
支付的各项税费||19,365,615.96|12,715,502.86
支付其他与经营活动有关的现金|七、78|103,136,913.59|148,939,770.84
经营活动现金流出小计||1,259,615,369.58|922,464,992.18
经营活动产生的现金流量净额||321,398,046.04|446,410,548.42
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||12,229,214.73|2,834,210.49
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||12,229,214.73|2,834,210.49
购建固定资产、无形资产和其他长期资产支付的现金||398,211,713.27|805,784,918.60
page|128
投资支付的现金||1,400,000.00|1,600,267.95
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|1,000,000.00|
投资活动现金流出小计||400,611,713.27|807,385,186.55
投资活动产生的现金流量净额||-388,382,498.54|-804,550,976.06
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||3,200,000.00|440,280,535.75
其中：子公司吸收少数股东投资收到的现金||3,200,000.00|250,000.00
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||3,200,000.00|440,280,535.75
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||24,439.47|308,635.54
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|2,513,677.35|2,049,056.60
筹资活动现金流出小计||2,538,116.82|2,357,692.14
筹资活动产生的现金流量净额||661,883.18|437,922,843.61
四、汇率变动对现金及现金等价物的影响||450,861.26|594,367.59
五、现金及现金等价物净增加额||-65,871,708.06|80,376,783.56
加：期初现金及现金等价物余额|七、79|940,624,690.44|860,247,906.88
六、期末现金及现金等价物余额  七、79||874,752,982.38|940,624,690.44
