page|52
项目|附注|2020 年度|2019 年度
一、营业总收入||5,871,144,556.59|5,902,613,243.41
其中：营业收入||5,871,144,556.59|5,902,613,243.41
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||6,424,585,727.51|5,879,455,767.99
其中：营业成本||4,461,471,660.96|4,307,021,466.68
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||220,643,638.84|212,294,965.36
销售费用||96,646,782.63|120,939,093.33
管理费用||1,491,362,260.31|954,154,958.56
研发费用||135,095,029.67|147,465,417.19
财务费用||19,366,355.10|137,579,866.87
其中：利息费用||228,800,599.91|290,537,027.69
利息收入||252,754,510.63|213,458,046.41
加：其他收益||39,939,022.48|19,247,339.38
投资收益（损失以“－”号填列）||-11,898,368.73|81,313,256.03
其中：对联营企业和合营企业的投资收益||4,443,969.29|2,950,953.76
以摊余成本计量的金融|||
page|53
资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-90,939,262.59|-137,801,660.35
资产减值损失（损失以“-”号填列）||-576,488,103.32|-171,311,545.91
资产处置收益（损失以“－”号填列）||6,138,328.68|13,311,857.70
三、营业利润（亏损以“－”号填列）||-1,186,689,554.40|-172,083,277.73
加：营业外收入||190,527,874.33|145,225,124.92
减：营业外支出||31,998,243.41|17,341,592.79
四、利润总额（亏损总额以“－”号填列）||-1,028,159,923.48|-44,199,745.60
减：所得税费用||108,943,451.79|-53,799,006.58
五、净利润（净亏损以“－”号填列）||-1,137,103,375.27|9,599,260.98
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-1,137,103,375.27|9,599,260.98
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-1,035,650,572.04|76,862,851.24
2.少数股东损益（净亏损以“-”号填列）||-101,452,803.23|-67,263,590.26
六、其他综合收益的税后净额||1,043,000.00|-68,000.00
（一）归属母公司所有者的其他综合收益的税后净额||1,043,000.00|-68,000.00
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||1,043,000.00|-68,000.00
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综||1,043,000.00|-68,000.00
page|54
合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-1,136,060,375.27|9,531,260.98
（一）归属于母公司所有者的综合收益总额||-1,034,607,572.04|76,794,851.24
（二）归属于少数股东的综合收益总额||-101,452,803.23|-67,263,590.26
八、每股收益：|||
（一）基本每股收益(元/股)||-0.43|0.03
（二）稀释每股收益(元/股)||-0.43|0.03
