page|139
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|125,863,719,338.46|89,566,616,737.89
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
page|140
项目|2021 年度|2020 年度
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|137,152,516.33|177,318,517.14
收到其他与经营活动有关的现金|903,247,751.60|2,742,305,887.71
经营活动现金流入小计|126,904,119,606.39|92,486,241,142.74
购买商品、接受劳务支付的现金|121,717,241,402.14|89,060,096,705.17
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|725,701,139.32|627,607,551.12
支付的各项税费|418,554,926.63|341,740,026.80
支付其他与经营活动有关的现金|1,054,373,322.66|2,374,513,732.39
经营活动现金流出小计|123,915,870,790.75|92,403,958,015.48
经营活动产生的现金流量净额|2,988,248,815.64|82,283,127.26
二、投资活动产生的现金流量：||
收回投资收到的现金|57,729,300,548.27|87,063,545,576.63
取得投资收益收到的现金|179,386,531.73|186,156,492.61
处置固定资产、无形资产和其他长期资产收回的现金净额|23,583,197.44|30,198,621.66
处置子公司及其他营业单位收到的现金净额|72,035,744.75|268,418,706.19
收到其他与投资活动有关的现金||
投资活动现金流入小计|58,004,306,022.19|87,548,319,397.09
购建固定资产、无形资产和其他长期资产支付的现金|193,211,157.78|232,884,974.04
投资支付的现金|57,546,705,283.22|86,764,794,169.24
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||149,011,397.39
支付其他与投资活动有关的现金|254,551,443.03|
page|141
项目|2021 年度|2020 年度
投资活动现金流出小计|57,994,467,884.03|87,146,690,540.67
投资活动产生的现金流量净额|9,838,138.16|401,628,856.42
三、筹资活动产生的现金流量：||
吸收投资收到的现金|2,689,674,367.66|210,966,000.00
其中：子公司吸收少数股东投资收到的现金|111,920,000.00|181,200,000.00
取得借款收到的现金|31,533,004,671.08|29,083,786,180.44
收到其他与筹资活动有关的现金|11,842,442,789.45|3,912,891,459.37
筹资活动现金流入小计|46,065,121,828.19|33,207,643,639.81
偿还债务支付的现金|32,748,150,984.54|30,112,332,838.52
分配股利、利润或偿付利息支付的现金|587,179,922.71|787,962,328.41
其中：子公司支付给少数股东的股利、利润|17,560,000.00|140,431,465.71
支付其他与筹资活动有关的现金|14,594,428,127.15|4,120,341,580.70
筹资活动现金流出小计|47,929,759,034.40|35,020,636,747.63
筹资活动产生的现金流量净额|-1,864,637,206.21|-1,812,993,107.82
四、汇率变动对现金及现金等价物的影响|-10,972,477.30|-16,711,159.62
五、现金及现金等价物净增加额|1,122,477,270.29|-1,345,792,283.76
加：期初现金及现金等价物余额|1,491,199,016.77|2,836,991,300.53
六、期末现金及现金等价物余额|2,613,676,287.06|1,491,199,016.77
