page|71
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,676,103,881.87|1,985,297,199.11
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
page|72
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||106,361,736.64|49,978,715.78
经营活动现金流入小计||1,782,465,618.51|2,035,275,914.89
购买商品、接受劳务支付的现金||984,247,763.08|1,273,286,598.49
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||212,907,716.97|187,895,075.36
支付的各项税费||143,544,894.11|168,925,963.29
支付其他与经营活动有关的现金||117,967,411.14|183,951,019.37
经营活动现金流出小计||1,458,667,785.30|1,814,058,656.51
经 营 活动 产生 的 现金 流量净额||323,797,833.21|221,217,258.38
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||4,007,661.96
处置固定资产、无形资产和其他长期资产收回的现金净额||70,000.00|143,742.44
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||70,000.00|4,151,404.40
购建固定资产、无形资产和其他长期资产支付的现金||24,591,113.44|16,206,277.06
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||24,591,113.44|16,206,277.06
page|73
投 资 活动 产生 的 现金 流量净额||-24,521,113.44|-12,054,872.66
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||881,203,507.90|1,447,553,100.97
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||881,203,507.90|1,447,553,100.97
偿还债务支付的现金||1,155,905,430.86|1,431,963,082.41
分配股利、利润或偿付利息支付的现金||59,988,734.45|65,347,411.06
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||2,907,262.76|97,069,563.57
筹资活动现金流出小计||1,218,801,428.07|1,594,380,057.04
筹 资 活动 产生 的 现金 流量净额||-337,597,920.17|-146,826,956.07
四、汇率变动对现金及现金等价物的影响||-213,880.89|-3,148,636.66
五、现金及现金等价物净增加额||-38,535,081.29|59,186,792.99
加：期初现金及现金等价物余额||261,345,585.61|202,158,792.62
六、期末现金及现金等价物余额||222,810,504.32|261,345,585.61
