page|62
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||294,752,616.18|298,171,368.38
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产||74,645,714.41|0.00
应收票据||2,294,338.52|355,512.00
应收账款||329,477,904.10|336,645,500.41
应收款项融资||231,513,122.81|136,712,526.79
预付款项||25,499,788.62|20,513,774.24
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||3,062,421.62|1,473,968.30
其中：应收利息||0.00|0.00
应收股利||0.00|0.00
买入返售金融资产|||
存货||534,007,822.46|372,123,279.00
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||19,072,537.44|16,913,057.94
流动资产合计||1,514,326,266.16|1,182,908,987.06
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||332,141,999.09|0.00
其他权益工具投资||51,101,477.00|25,010,000.00
其他非流动金融资产|||
投资性房地产|||
固定资产||571,766,402.01|528,937,173.45
在建工程||16,609,886.40|19,445,466.34
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||84,339,602.68|86,516,243.66
开发支出|||
商誉||52,149,227.09|68,699,023.94
长期待摊费用||1,675,377.56|1,501,303.34
page|63
递延所得税资产||22,962,164.27|18,144,448.64
其他非流动资产||41,380,806.59|18,308,796.05
非流动资产合计||1,174,126,942.69|766,562,455.42
资产总计||2,688,453,208.85|1,949,471,442.48
流动负债：|||
短期借款||499,343,841.12|236,334,952.86
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||99,712,864.62|154,703,000.00
应付账款||157,987,376.58|143,940,087.05
预收款项||673,711.69|38,701,417.05
合同负债||124,062,170.16|0.00
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||38,533,456.27|29,242,654.69
应交税费||31,396,048.30|13,457,533.62
其他应付款||47,261,905.93|41,093,013.91
其中：应付利息||0.00|0.00
应付股利||3,372,012.00|0.00
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||22,109,725.00|16,134,108.33
其他流动负债||16,126,746.14|0.00
流动负债合计||1,037,207,845.81|673,606,767.51
非流动负债：|||
保险合同准备金|||
长期借款||50,000,000.00|72,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||15,188,018.00|13,192,140.00
长期应付职工薪酬|||
预计负债|||
递延收益||17,627,235.87|13,751,748.86
递延所得税负债||21,759,210.98|3,395,064.35
其他非流动负债|||
非流动负债合计||104,574,464.85|102,338,953.21
负债合计||1,141,782,310.66|775,945,720.72
所有者权益（或股东权益）：|||
实收资本（或股本）||203,840,000.00|145,600,000.00
其他权益工具|||
page|64
其中：优先股|||
永续债|||
资本公积||479,866,090.76|538,106,090.76
减：库存股|||
其他综合收益||546,051.34|-233,196.94
专项储备|||
盈余公积||42,109,002.98|18,822,231.71
一般风险准备|||
未分配利润||795,909,846.98|440,498,769.96
归属于母公司所有者权益（或股东权益）合计||1,522,270,992.06|1,142,793,895.49
少数股东权益||24,399,906.13|30,731,826.27
所有者权益（或股东权益）合计||1,546,670,898.19|1,173,525,721.76
负债和所有者权益（或股东权益）总计||2,688,453,208.85|1,949,471,442.48
