page|63
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,315,820,501.36|3,651,967,341.97
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,145,454.57|11,090,775.78
收到其他与经营活动有关的现金|七、78（1）|134,652,741.31|88,953,784.59
经营活动现金流入小计||4,453,618,697.24|3,752,011,902.34
购买商品、接受劳务支付的现金||2,239,865,720.82|1,734,398,928.27
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||793,011,325.21|636,190,011.84
支付的各项税费||370,732,827.19|308,032,232.52
支付其他与经营活动有关的现金|七、78（2）|321,084,335.67|265,779,944.52
经营活动现金流出小计||3,724,694,208.89|2,944,401,117.15
经营活动产生的现金流量净额||728,924,488.35|807,610,785.19
二、投资活动产生的现金流量：|||
收回投资收到的现金||222,088,639.83|530,000,000.00
取得投资收益收到的现金||13,876,546.45|8,305,708.42
处置固定资产、无形资产和其他长期资产收回的现金净额||4,077,600.53|2,629,810.75
page|64
项目|附注|2021年度|2020年度
处置子公司及其他营业单位收到的现金净额||1,325,250.00|-
收到其他与投资活动有关的现金|七、78（3）|24,125,090.90|
投资活动现金流入小计||265,493,127.71|540,935,519.17
购建固定资产、无形资产和其他长期资产支付的现金||311,804,062.21|289,539,300.96
投资支付的现金||80,666,023.00|750,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78（4）||130,000,000.00
投资活动现金流出小计||392,470,085.21|1,169,539,300.96
投资活动产生的现金流量净额||-126,976,957.50|-628,603,781.79
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||14,900,000.00|
其中：子公司吸收少数股东投资收到的现金||14,900,000.00|
取得借款收到的现金|||100,000,000.00
收到其他与筹资活动有关的现金|七、78（5）|8,649,040.58|218,050,466.12
筹资活动现金流入小计||23,549,040.58|318,050,466.12
偿还债务支付的现金||100,000,000.00|
分配股利、利润或偿付利息支付的现金||159,865,623.57|124,214,414.98
其中：子公司支付给少数股东的股利、利润||799,200.00|
支付其他与筹资活动有关的现金|七、78（6）|94,042,998.81|2,391,931.37
筹资活动现金流出小计||353,908,622.38|126,606,346.35
筹资活动产生的现金流量净额||-330,359,581.80|191,444,119.77
四、汇率变动对现金及现金等价物的影响||-181,943.31|-490,026.83
五、现金及现金等价物净增加额||271,406,005.74|369,961,096.34
加：期初现金及现金等价物余额||1,665,199,181.78|1,295,238,085.44
六、期末现金及现金等价物余额||1,936,605,187.52|1,665,199,181.78
