page|74
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||304,343,354.63|336,991,329.51
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||28,425.15
收到其他与经营活动有关的现金|七（78）|20,702,339.05|106,270,888.13
经营活动现金流入小计||325,045,693.68|443,290,642.79
购买商品、接受劳务支付的现金||141,026,813.29|138,380,253.51
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||134,347,535.19|118,370,504.82
支付的各项税费||21,929,738.03|19,140,218.31
支付其他与经营活动有关的现金|七（78）|55,160,621.41|125,396,838.82
经营活动现金流出小计||352,464,707.92|401,287,815.46
经营活动产生的现金流量||-27,419,014.24|42,002,827.33
page|75
净额|||
二、投资活动产生的现金流量：|||
收回投资收到的现金||140,000,000.00|
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||117,204.71|193,969.98
处置子公司及其他营业单位收到的现金净额||2,080,000.00|
收到其他与投资活动有关的现金|七（78）|742,443.02|791,026.10
投资活动现金流入小计||142,939,647.73|984,996.08
购建固定资产、无形资产和其他长期资产支付的现金||22,979,905.23|13,071,321.45
投资支付的现金||101,955,571.92|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七（78）||21,235.29
投资活动现金流出小计||124,935,477.15|13,092,556.74
投资活动产生的现金流量净额||18,004,170.58|-12,107,560.66
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||10,000,000.00|44,100.00
其中：子公司吸收少数股东投资收到的现金||10,000,000.00|44,100.00
取得借款收到的现金||15,000,000.00|27,646,405.27
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||25,000,000.00|27,690,505.27
偿还债务支付的现金||19,031,275.37|8,615,129.90
分配股利、利润或偿付利息支付的现金||10,762,473.37|889,338.75
其中：子公司支付给少数股东的股利、利润|||165,000.00
支付其他与筹资活动有关的现金|七（78）|37,702,232.75|
筹资活动现金流出小计||67,495,981.49|9,504,468.65
筹资活动产生的现金流量净额||-42,495,981.49|18,186,036.62
四、汇率变动对现金及现金等价物的影响||-51,389.02|-726.18
五、现金及现金等价物净增加额||-51,962,214.17|48,080,577.11
加：期初现金及现金等价物余额||139,293,930.53|91,213,353.42
六、期末现金及现金等价物余额||87,331,716.36|139,293,930.53
