page|125
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,145,976,601.09|1,775,597,397.64
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|6,236,527.67|4,320,839.06
收到其他与经营活动有关的现金|251,020,588.60|67,102,540.80
经营活动现金流入小计|2,403,233,717.36|1,847,020,777.50
购买商品、接受劳务支付的现金|1,610,203,076.89|1,283,038,314.98
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|345,771,658.94|299,579,201.30
支付的各项税费|155,661,995.94|130,854,711.28
支付其他与经营活动有关的现金|232,379,623.22|478,586,940.96
经营活动现金流出小计|2,344,016,354.99|2,192,059,168.52
经营活动产生的现金流量净额|59,217,362.37|-345,038,391.02
二、投资活动产生的现金流量：||
收回投资收到的现金|68,749,377.01|89,660,842.06
取得投资收益收到的现金|3,654,664.43|1,660,922.41
处置固定资产、无形资产和其他长期资产收回|39,087,942.17|1,214,552.22
page|126
的现金净额||
处置子公司及其他营业单位收到的现金净额|11,961,685.86|
收到其他与投资活动有关的现金||8,720,000.00
投资活动现金流入小计|123,453,669.47|101,256,316.69
购建固定资产、无形资产和其他长期资产支付的现金|36,301,693.68|18,068,522.84
投资支付的现金|49,374,524.74|120,364,250.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||77,381,100.37
支付其他与投资活动有关的现金|6,252,210.02|
投资活动现金流出小计|91,928,428.44|215,813,873.21
投资活动产生的现金流量净额|31,525,241.03|-114,557,556.52
三、筹资活动产生的现金流量：||
吸收投资收到的现金|10,170,100.00|1,600,000.00
其中：子公司吸收少数股东投资收到的现金|10,170,100.00|1,600,000.00
取得借款收到的现金|1,229,037,554.19|908,321,250.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|1,239,207,654.19|909,921,250.00
偿还债务支付的现金|1,009,222,300.00|664,870,043.79
分配股利、利润或偿付利息支付的现金|86,511,320.86|72,568,025.17
其中：子公司支付给少数股东的股利、利润|2,606,024.78|1,741,080.32
支付其他与筹资活动有关的现金|104,606,641.42|1,949,200.00
筹资活动现金流出小计|1,200,340,262.28|739,387,268.96
筹资活动产生的现金流量净额|38,867,391.91|170,533,981.04
四、汇率变动对现金及现金等价物的影响|-2,287,750.28|-80,918.61
五、现金及现金等价物净增加额|127,322,245.03|-289,142,885.11
加：期初现金及现金等价物余额|467,618,436.39|756,761,321.50
六、期末现金及现金等价物余额|594,940,681.42|467,618,436.39
