page|89
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,505,016,827.49|2,334,101,207.29
客户存款和同业存放款项净增加额|||
page|90
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,709,372.25|8,505,061.36
收到其他与经营活动有关的现金|七、 78|27,053,566.78|24,520,807.54
经营活动现金流入小计||3,537,779,766.52|2,367,127,076.19
购买商品、接受劳务支付的现金||3,065,586,162.29|1,782,272,377.87
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||166,098,133.29|140,838,767.07
支付的各项税费||89,882,314.78|79,070,341.50
支付其他与经营活动有关的现金|七、 78|22,256,461.92|18,604,449.42
经营活动现金流出小计||3,343,823,072.28|2,020,785,935.86
经营活动产生的现金流量净额||193,956,694.24|346,341,140.33
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||71,159,202.60|73,742,786.46
处置固定资产、无形资产和其他长期资产收回的现金净额||10,218,816.34|149,084.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、 78|435,439,861.54|367,490,184.24
投资活动现金流入小计||516,817,880.48|441,382,054.70
购建固定资产、无形资产和其他长期资产支付的现金||103,304,699.42|47,089,436.74
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、 78|380,300,000.00|321,000,000.00
投资活动现金流出小计||483,604,699.42|368,089,436.74
投资活动产生的现金流量净额||33,213,181.06|73,292,617.96
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||236,965,900.00|
其中：子公司吸收少数股东投资收到的现金||14,700,000.00|
取得借款收到的现金||786,000,000.00|756,000,000.00
收到其他与筹资活动有关的现金||87,547.17|170,377.35
筹资活动现金流入小计||1,023,053,447.17|756,170,377.35
page|91
偿还债务支付的现金||806,734,438.96|946,650,000.00
分配股利、利润或偿付利息支付的现金||162,158,412.71|142,686,810.54
其中：子公司支付给少数股东的股利、利润||34,865,638.58|15,387,800.40
支付其他与筹资活动有关的现金|七、 78|20,746,366.00|
筹资活动现金流出小计||989,639,217.67|1,089,336,810.54
筹资活动产生的现金流量净额||33,414,229.50|-333,166,433.19
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||260,584,104.80|86,467,325.10
加：期初现金及现金等价物余额|七、 79|442,127,612.48|355,660,287.38
六、期末现金及现金等价物余额|七、 79|702,711,717.28|442,127,612.48
