page|55
项目|附注|2019 年度|2018 年度
一、营业总收入||564,094,083.95|637,336,323.67
其中：营业收入||564,094,083.95|637,336,323.67
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||541,790,484.24|593,201,594.25
其中：营业成本||460,478,505.50|504,404,253.82
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||1,554,580.36|1,390,608.14
销售费用||21,535,716.57|24,196,793.89
管理费用||35,940,058.36|34,667,768.64
研发费用||21,267,816.06|26,877,088.93
财务费用||1,013,807.39|1,665,080.83
其中：利息费用||1,407,563.32|2,100,808.32
利息收入||447,811.99|370,845.11
加：其他收益||4,201,010.18|4,949,633.74
投资收益（损失以“－”号填列）|||566,006.73
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-169,987.66|
资产减值损失（损失以“-”号填列）||-2,199,963.82|-1,186,643.16
资产处置收益（损失以“－”号填列）||175,629.92|275,760.15
page|56
三、营业利润（亏损以“－”号填列）||24,310,288.33|48,739,486.88
加：营业外收入||524,081.20|644,594.00
减：营业外支出||163,696.66|331,460.62
四、利润总额（亏损总额以“－”号填列）||24,670,672.87|49,052,620.26
减：所得税费用||1,878,901.49|6,126,662.12
五、净利润（净亏损以“－”号填列）||22,791,771.38|42,925,958.14
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||22,791,771.38|42,925,958.14
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||22,791,771.38|42,925,958.14
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||22,791,771.38|42,925,958.14
（一）归属于母公司所有者的综合收益总额||22,791,771.38|42,925,958.14
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.19|0.43
（二）稀释每股收益(元/股)||0.19|0.43
