page|76
项目|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：||
货币资金|426,087,223.05|686,290,703.24
结算备付金||
拆出资金||
交易性金融资产|384,000,879.82|145,067,164.38
衍生金融资产||
应收票据||
应收账款|291,938,424.04|245,611,307.94
应收款项融资|44,035,917.53|176,206,984.70
预付款项|135,575,681.39|104,028,816.50
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|63,475,306.71|387,978,740.94
其中：应收利息||
应收股利||318,500.00
买入返售金融资产||
存货|1,960,006,899.86|2,362,217,225.29
合同资产||
持有待售资产||
一年内到期的非流动资产||
其他流动资产|183,474,951.81|55,581,652.44
流动资产合计|3,488,595,284.21|4,162,982,595.43
非流动资产：||
page|77
发放贷款和垫款||
债权投资||
其他债权投资||
长期应收款||
长期股权投资|65,526,717.79|65,502,262.83
其他权益工具投资|28,660,000.00|28,660,000.00
其他非流动金融资产||
投资性房地产|148,868,215.76|126,325,581.46
固定资产|292,849,966.05|323,618,602.32
在建工程|2,149,805.73|5,752,297.50
生产性生物资产|6,555,034.58|7,472,994.34
油气资产||
使用权资产|3,657,843.50|
无形资产|41,555,204.65|101,082,696.03
开发支出||
商誉|50,463,980.27|50,463,980.27
长期待摊费用|3,720,119.29|10,367,042.88
递延所得税资产|17,854,713.48|17,907,768.63
其他非流动资产|6,492,020.40|35,553,594.07
非流动资产合计|668,353,621.50|772,706,820.33
资产总计|4,156,948,905.71|4,935,689,415.76
流动负债：||
短期借款||
向中央银行借款||
拆入资金||
交易性金融负债||
衍生金融负债||
应付票据|64,961,610.76|456,892,958.54
应付账款|251,498,271.93|175,650,175.28
预收款项|65,766.74|33,426.70
合同负债|906,220,124.80|719,091,284.43
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
page|78
代理承销证券款||
应付职工薪酬|12,561,323.38|12,722,009.24
应交税费|21,971,425.62|35,172,901.22
其他应付款|206,283,243.39|135,165,147.66
其中：应付利息||
应付股利|8,013,335.10|7,413,335.10
应付手续费及佣金||
应付分保账款||
持有待售负债||
一年内到期的非流动负债|111,515,267.11|24,336,690.00
其他流动负债|81,436,413.65|87,944,935.52
流动负债合计|1,656,513,447.38|1,647,009,528.59
非流动负债：||
保险合同准备金||
长期借款||
应付债券||
其中：优先股||
永续债||
租赁负债|2,722,416.16|
长期应付款|3,226,941.53|3,226,941.53
长期应付职工薪酬||
预计负债||
递延收益|2,184,000.00|2,548,000.00
递延所得税负债|1,353,352.52|4,438,453.68
其他非流动负债||
非流动负债合计|9,486,710.21|10,213,395.21
负债合计|1,666,000,157.59|1,657,222,923.80
所有者权益：||
股本|1,931,780,892.00|1,931,780,892.00
其他权益工具||
其中：优先股||
永续债||
资本公积|1,419,703,029.24|1,419,669,265.77
减：库存股||
page|79
其他综合收益||
专项储备||
盈余公积|33,035,032.64|33,035,032.64
一般风险准备||
未分配利润|-787,069,829.82|-399,788,155.85
归属于母公司所有者权益合计|2,597,449,124.06|2,984,697,034.56
少数股东权益|-106,500,375.94|293,769,457.40
所有者权益合计|2,490,948,748.12|3,278,466,491.96
负债和所有者权益总计|4,156,948,905.71|4,935,689,415.76
