page|73
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,653,552,334.44|1,989,058,613.92
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
page|74
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||42,995,189.20|81,639,911.77
收到其他与经营活动有关的现金|（七十八）|52,309,517.28|11,982,512.64
经营活动现金流入小计||1,748,857,040.92|2,082,681,038.33
购买商品、接受劳务支付的现金||1,395,255,079.77|1,994,904,581.81
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||136,649,936.67|154,197,345.08
支付的各项税费||146,942,125.83|236,499,802.77
支付其他与经营活动有关的现金|（七十八）|33,590,867.12|54,275,249.09
经营活动现金流出小计||1,712,438,009.39|2,439,876,978.75
经营活动产生的现金流量净额||36,419,031.53|-357,195,940.42
二、投资活动产生的现金流量：|||
收回投资收到的现金||4,200,000.00|4,200,000.00
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||100,104.00|1,068,500.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|（七十八）||7,794,664.00
投资活动现金流入小计||4,300,104.00|13,063,164.00
购建固定资产、无形资产和其他长期资产支付的现金||2,778,660.83|2,665,460.78
投资支付的现金|||70,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,778,660.83|73,165,460.78
投资活动产生的现金流量净额||1,521,443.17|-60,102,296.78
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||569,773,697.21|608,602,361.11
收到其他与筹资活动有关的现金|（七十八）|37,467,375.83|432,229,066.60
筹资活动现金流入小计||607,241,073.04|1,040,831,427.71
偿还债务支付的现金||524,704,100.37|749,996,763.85
分配股利、利润或偿付利息支付的现金||39,367,764.70|39,158,250.88
page|75
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|（七十八）|76,736,184.27|2,183,847.33
筹资活动现金流出小计||640,808,049.34|791,338,862.06
筹资活动产生的现金流量净额||-33,566,976.30|249,492,565.65
四、汇率变动对现金及现金等价物的影响||288,984.40|-95,845.33
五、现金及现金等价物净增加额||4,662,482.80|-167,901,516.88
加：期初现金及现金等价物余额||31,211,332.51|199,112,849.39
六、期末现金及现金等价物余额||35,873,815.31|31,211,332.51
