page|81
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||662,326,145.45|594,671,102.71
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净|||
page|82
增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,454,459.00|510,610.92
收到其他与经营活动有关的现金|七、78|14,029,878.46|7,130,108.23
经营活动现金流入小计||677,810,482.91|602,311,821.86
购买商品、接受劳务支付的现金||357,557,564.35|302,543,138.31
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||131,703,645.57|102,956,893.83
支付的各项税费||42,547,626.00|42,931,305.62
支付其他与经营活动有关的现金||45,850,861.26|32,867,000.89
经营活动现金流出小计||577,659,697.18|481,298,338.65
经营活动产生的现金流量净额||100,150,785.73|121,013,483.21
二、投资活动产生的现金流量：|||
收回投资收到的现金||250,000,000.00|
取得投资收益收到的现金||3,667,260.27|
处置固定资产、无形资产和其他长期资产收回的现金净额||2,531,105.82|3,079,539.45
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||256,198,366.09|3,079,539.45
购建固定资产、无形资产和其他长期资产支付的现金||181,114,953.03|144,787,371.62
投资支付的现金||69,167,000.00|250,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位|||
page|83
支付的现金净额|||
支付其他与投资活动有关的现金|七、78||
投资活动现金流出小计||250,281,953.03|394,787,371.62
投资活动产生的现金流量净额||5,916,413.06|-391,707,832.17
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||4,950,000.00|436,860,188.69
其中：子公司吸收少数股东投资收到的现金||4,950,000.00|
取得借款收到的现金||15,000,000.00|61,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||19,950,000.00|497,860,188.69
偿还债务支付的现金||27,000,000.00|100,800,000.00
分配股利、利润或偿付利息支付的现金||50,452,586.27|1,807,903.74
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|5,499,092.53|14,964,930.18
筹资活动现金流出小计||82,951,678.80|117,572,833.92
筹资活动产生的现金流量净额||-63,001,678.80|380,287,354.77
四、汇率变动对现金及现金等价物的影响|||1,328.99
五、现金及现金等价物净增加额||43,065,519.99|109,594,334.80
加：期初现金及现金等价物余额||223,875,999.33|114,281,664.53
六、期末现金及现金等价物余额||266,941,519.32|223,875,999.33
