page|83
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,922,925,599.57|2,822,498,146.57
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||334,471.66|136,128.81
收到其他与经营活动有关的现金|七、49|83,114,201.20|51,789,105.59
经营活动现金流入小计||3,006,374,272.43|2,874,423,380.97
购买商品、接受劳务支付的现金||2,402,615,690.00|2,165,703,436.77
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||184,785,266.76|196,163,628.45
支付的各项税费||94,406,949.19|109,722,596.96
支付其他与经营活动有关的现金|七、49|104,327,423.15|188,458,982.06
经营活动现金流出小计||2,786,135,329.10|2,660,048,644.24
经营活动产生的现金流量净额||220,238,943.33|214,374,736.73
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,019,300,000.00|920,240,000.00
取得投资收益收到的现金||9,179,396.90|4,862,565.64
处置固定资产、无形资产和其他长期资产收回的现金净额||220,433.29|202,068.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、49|6,370,000.00|410,000.00
投资活动现金流入小计||3,035,069,830.19|925,714,633.64
购建固定资产、无形资产和其他长期资产支付的现金||139,480,929.18|107,392,187.71
投资支付的现金||2,943,500,000.00|1,107,040,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、49|10,104,000.00|2,261,067.32
投资活动现金流出小计||3,093,084,929.18|1,216,693,255.03
page|84
投资活动产生的现金流量净额||-58,015,098.99|-290,978,621.39
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,470,000.00|3,430,000.00
其中：子公司吸收少数股东投资收到的现金||1,470,000.00|3,430,000.00
取得借款收到的现金||133,068,056.62|80,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||134,538,056.62|83,430,000.00
偿还债务支付的现金||124,620,093.46|31,566,573.65
分配股利、利润或偿付利息支付的现金||57,253,113.49|42,306,045.29
其中：子公司支付给少数股东的股利、利润||7,667,641.26|5,397,879.96
支付其他与筹资活动有关的现金|七、49|467,982.84|2,535,817.88
筹资活动现金流出小计||182,341,189.79|76,408,436.82
筹资活动产生的现金流量净额||-47,803,133.17|7,021,563.18
四、汇率变动对现金及现金等价物的影响||-6,973,479.80|694,199.10
五、现金及现金等价物净增加额||107,447,231.37|-68,888,122.38
加：期初现金及现金等价物余额||152,854,479.38|221,742,601.76
六、期末现金及现金等价物余额||260,301,710.75|152,854,479.38
