page|49
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,697,504,814.50|1,703,159,391.05
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
page|50
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、76|393,685,849.80|373,188,665.00
经营活动现金流入小计|||2,091,190,664.30   2,076,348,056.05
购买商品、接受劳务支付的现金||454,696,575.07|495,269,059.65
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||371,464,798.41|359,775,764.16
支付的各项税费||292,760,297.33|236,849,073.47
支付其他与经营活动有关的现金|七、76|546,135,852.61|526,833,688.71
经营活动现金流出小计||1,665,057,523.42|1,618,727,585.99
经营活动产生的现金流量净额||426,133,140.88|457,620,470.06
二、投资活动产生的现金流量：|||
收回投资收到的现金|||2,125,507,370.13   3,218,506,895.53
取得投资收益收到的现金||34,982,195.02|43,518,085.96
处置固定资产、无形资产和其他长期资产收回的现金净额||22,304,956.67|164,343.59
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76|11,525,026.83|648,592,590.08
投资活动现金流入小计|||2,194,319,548.65   3,910,781,915.16
购建固定资产、无形资产和其他长期资产支付的现金||232,591,346.73|89,868,606.79
投资支付的现金||2,119,000,000.00|2,694,900,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||110,029,657.03
支付其他与投资活动有关的现金|七、76|130,000,000.00|5,162.72
投资活动现金流出小计||2,481,591,346.73|2,894,803,426.54
投资活动产生的现金流量净额|||-287,271,798.08   1,015,978,488.62
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||18,200,000.00|490,000.00
其中：子公司吸收少数股东投资收到的现金||18,200,000.00|
取得借款收到的现金||903,377.60|
收到其他与筹资活动有关的现金|七、76||
筹资活动现金流入小计||19,103,377.60|490,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||116,560,567.50|222,392,851.75
其中：子公司支付给少数股东的股利、利润||20,265,703.01|40,846,974.34
支付其他与筹资活动有关的现金|七、76|25,057,918.51|125,848,300.16
筹资活动现金流出小计||141,618,486.01|348,241,151.91
筹资活动产生的现金流量净额||-122,515,108.41|-347,751,151.91
page|51
四、汇率变动对现金及现金等价物的影响||257.27|-13,828.28
五、现金及现金等价物净增加额||16,346,491.66|1,125,833,978.49
加：期初现金及现金等价物余额||1,785,011,451.67|659,177,473.18
六、期末现金及现金等价物余额||1,801,357,943.33|1,785,011,451.67
